,genre,year,song_id,title,line,word,class,tag_orig
0,발라드,1996,1725732,사랑하는 어머님께,0,예,Adjective,VA
0,발라드,1996,1725732,사랑하는 어머님께,1,없,Adjective,VA
0,발라드,1996,1725732,사랑하는 어머님께,3,심하,Adjective,VA
0,발라드,1996,1725732,사랑하는 어머님께,4,조그맣,Adjective,VA
0,발라드,1996,1725732,사랑하는 어머님께,6,없,Adjective,VA
0,발라드,1996,1725732,사랑하는 어머님께,7,이렇,Adjective,VA
0,발라드,1996,1725732,사랑하는 어머님께,8,없,Adjective,VA
0,발라드,1996,1725732,사랑하는 어머님께,8,없,Adjective,VA
0,발라드,1996,1725732,사랑하는 어머님께,8,없,Adjective,VA
0,댄스,1996,2277092,Show,0,없,Adjective,VA
0,댄스,1996,2277092,Show,4,없,Adjective,VA
0,댄스,1996,2277092,Show,10,같,Adjective,VA
0,댄스,1996,2277092,Show,14,멋지,Adjective,VA
0,댄스,1996,2277092,Show,17,없,Adjective,VA
0,댄스,1996,2277092,Show,21,없,Adjective,VA
0,댄스,1996,2277092,Show,29,없,Adjective,VA
0,댄스,1996,2277092,Show,33,없,Adjective,VA
0,댄스,1996,2277092,Show,37,없,Adjective,VA
0,댄스,1996,2277092,Show,41,없,Adjective,VA
0,성인가요,1996,842808,존재의 이유 1,10,없,Adjective,VA
0,성인가요,1996,842808,존재의 이유 1,12,힘들,Adjective,VA
0,성인가요,1996,842808,존재의 이유 1,22,없,Adjective,VA
0,성인가요,1996,842808,존재의 이유 1,26,힘들,Adjective,VA
0,성인가요,1996,842808,존재의 이유 1,30,슬프,Adjective,VA
0,성인가요,1996,842808,존재의 이유 1,31,이렇,Adjective,VA
0,성인가요,1996,842808,존재의 이유 1,35,늦,Adjective,VA
0,성인가요,1996,842808,존재의 이유 1,39,이렇,Adjective,VA
0,성인가요,1996,842808,존재의 이유 1,41,작,Adjective,VA
0,성인가요,1996,842808,존재의 이유 1,45,없,Adjective,VA
0,성인가요,1996,842808,존재의 이유 1,47,힘들,Adjective,VA
0,발라드,1996,67477,Good Bye,2,아름답,Adjective,VA
0,발라드,1996,67477,Good Bye,13,같,Adjective,VA
0,발라드,1996,67477,Good Bye,16,깊,Adjective,VA
0,발라드,1996,67477,Good Bye,19,없,Adjective,VA
0,발라드,1996,67477,Good Bye,23,환하,Adjective,VA
0,발라드,1996,67477,Good Bye,29,같,Adjective,VA
0,발라드,1996,67477,Good Bye,33,깊,Adjective,VA
0,발라드,1996,67477,Good Bye,34,같,Adjective,VA
0,발라드,1996,67477,Good Bye,36,깊,Adjective,VA
0,발라드,1996,67962,어떤가요?,0,어떻,Adjective,VA
0,발라드,1996,67962,어떤가요?,2,아름답,Adjective,VA
0,발라드,1996,67962,어떤가요?,8,좁,Adjective,VA
0,발라드,1996,67962,어떤가요?,10,그렇,Adjective,VA
0,발라드,1996,67962,어떤가요?,16,아프,Adjective,VA
0,발라드,1996,67962,어떤가요?,17,그렇,Adjective,VA
0,발라드,1996,67962,어떤가요?,17,없,Adjective,VA
0,발라드,1996,67962,어떤가요?,19,그렇,Adjective,VA
0,발라드,1996,67962,어떤가요?,20,많,Adjective,VA
0,발라드,1996,67962,어떤가요?,22,없,Adjective,VA
0,발라드,1996,67962,어떤가요?,24,없,Adjective,VA
0,발라드,1996,67962,어떤가요?,25,아프,Adjective,VA
0,발라드,1996,67962,어떤가요?,28,그렇,Adjective,VA
0,발라드,1996,67962,어떤가요?,29,많,Adjective,VA
0,발라드,1996,67962,어떤가요?,31,없,Adjective,VA
0,발라드,1996,67962,어떤가요?,33,우습,Adjective,VA
0,발라드,1996,67726,내 방식대로의 사랑 (House Version),1,없,Adjective,VA
0,발라드,1996,67726,내 방식대로의 사랑 (House Version),6,없,Adjective,VA
0,발라드,1996,67726,내 방식대로의 사랑 (House Version),8,어떻,Adjective,VA
0,발라드,1996,67726,내 방식대로의 사랑 (House Version),12,싫,Adjective,VA
0,발라드,1996,67726,내 방식대로의 사랑 (House Version),18,어떻,Adjective,VA
0,발라드,1996,67726,내 방식대로의 사랑 (House Version),22,싫,Adjective,VA
0,발라드,1996,67726,내 방식대로의 사랑 (House Version),28,끝없,Adjective,VA
0,발라드,1996,67726,내 방식대로의 사랑 (House Version),28,없,Adjective,VA
0,발라드,1996,67726,내 방식대로의 사랑 (House Version),29,어김없,Adjective,VA
0,댄스,1996,68322,너의 얘기를,2,같,Adjective,VA
0,댄스,1996,68322,너의 얘기를,3,멀,Adjective,VA
0,댄스,1996,68322,너의 얘기를,6,이렇,Adjective,VA
0,댄스,1996,68322,너의 얘기를,9,워,Adjective,VA
0,댄스,1996,68322,너의 얘기를,17,이렇,Adjective,VA
0,댄스,1996,68322,너의 얘기를,20,웁,Adjective,VA
0,발라드,1996,39173,콩깍지,6,분하,Adjective,VA
0,발라드,1996,39173,콩깍지,11,같,Adjective,VA
0,"댄스, 랩/힙합",1996,68799,사자후(獅子喉),0,조그맣,Adjective,VA
0,"댄스, 랩/힙합",1996,68799,사자후(獅子喉),2,크,Adjective,VA
0,"댄스, 랩/힙합",1996,68799,사자후(獅子喉),8,젊,Adjective,VA
0,"댄스, 랩/힙합",1996,68799,사자후(獅子喉),8,짧,Adjective,VA
0,"댄스, 랩/힙합",1996,68799,사자후(獅子喉),11,없,Adjective,VA
0,"댄스, 랩/힙합",1996,68799,사자후(獅子喉),16,없,Adjective,VA
0,"댄스, 랩/힙합",1996,68799,사자후(獅子喉),27,두껍,Adjective,VA
0,"댄스, 랩/힙합",1996,68799,사자후(獅子喉),29,두껍,Adjective,VA
0,"댄스, 랩/힙합",1996,68799,사자후(獅子喉),30,그렇,Adjective,VA
0,"댄스, 랩/힙합",1996,68799,사자후(獅子喉),31,그렇,Adjective,VA
0,"댄스, 랩/힙합",1996,68799,사자후(獅子喉),37,없,Adjective,VA
0,"댄스, 랩/힙합",1996,68799,사자후(獅子喉),42,없,Adjective,VA
0,"댄스, 랩/힙합",1996,68799,사자후(獅子喉),52,없,Adjective,VA
0,"댄스, 랩/힙합",1996,68799,사자후(獅子喉),58,없,Adjective,VA
0,발라드,1996,63342,사랑의 마음 가득히,0,그립,Adjective,VA
0,발라드,1996,63342,사랑의 마음 가득히,1,그렇,Adjective,VA
0,발라드,1996,63342,사랑의 마음 가득히,3,외롭,Adjective,VA
0,발라드,1996,63342,사랑의 마음 가득히,6,깊,Adjective,VA
0,발라드,1996,63342,사랑의 마음 가득히,6,깊,Adjective,VA
0,발라드,1996,63342,사랑의 마음 가득히,12,그립,Adjective,VA
0,발라드,1996,63342,사랑의 마음 가득히,13,그렇,Adjective,VA
0,발라드,1996,63342,사랑의 마음 가득히,15,외롭,Adjective,VA
0,발라드,1996,63342,사랑의 마음 가득히,18,깊,Adjective,VA
0,발라드,1996,63342,사랑의 마음 가득히,18,깊,Adjective,VA
0,발라드,1996,63342,사랑의 마음 가득히,24,깊,Adjective,VA
0,발라드,1996,63342,사랑의 마음 가득히,24,깊,Adjective,VA
0,발라드,1996,67724,나보다 조금 더 높은 곳에 니가 있을 뿐,1,없,Adjective,VA
0,발라드,1996,67724,나보다 조금 더 높은 곳에 니가 있을 뿐,2,꺼,Adjective,VA
0,발라드,1996,67724,나보다 조금 더 높은 곳에 니가 있을 뿐,4,없,Adjective,VA
0,발라드,1996,67724,나보다 조금 더 높은 곳에 니가 있을 뿐,5,없,Adjective,VA
0,발라드,1996,67724,나보다 조금 더 높은 곳에 니가 있을 뿐,7,없,Adjective,VA
0,발라드,1996,67724,나보다 조금 더 높은 곳에 니가 있을 뿐,8,높,Adjective,VA
0,발라드,1996,67724,나보다 조금 더 높은 곳에 니가 있을 뿐,9,슬프,Adjective,VA
0,발라드,1996,67724,나보다 조금 더 높은 곳에 니가 있을 뿐,11,없,Adjective,VA
0,발라드,1996,67724,나보다 조금 더 높은 곳에 니가 있을 뿐,13,없,Adjective,VA
0,발라드,1996,67724,나보다 조금 더 높은 곳에 니가 있을 뿐,14,높,Adjective,VA
0,발라드,1996,67724,나보다 조금 더 높은 곳에 니가 있을 뿐,15,슬프,Adjective,VA
0,발라드,1996,67724,나보다 조금 더 높은 곳에 니가 있을 뿐,18,다르,Adjective,VA
0,발라드,1996,68050,에필로그,7,겹,Adjective,VA
0,발라드,1996,68050,에필로그,9,작,Adjective,VA
0,발라드,1996,1622510,끝없는 사랑,1,없,Adjective,VA
0,발라드,1996,1622510,끝없는 사랑,3,멀,Adjective,VA
0,발라드,1996,1622510,끝없는 사랑,4,없,Adjective,VA
0,발라드,1996,1622510,끝없는 사랑,7,없,Adjective,VA
0,발라드,1996,1622510,끝없는 사랑,8,없,Adjective,VA
0,발라드,1996,14242,꼭 나처럼... (슬픈 저주),3,이렇,Adjective,VA
0,발라드,1996,14242,꼭 나처럼... (슬픈 저주),4,없,Adjective,VA
0,발라드,1996,14242,꼭 나처럼... (슬픈 저주),10,늦,Adjective,VA
0,발라드,1996,14242,꼭 나처럼... (슬픈 저주),12,없,Adjective,VA
0,발라드,1996,14242,꼭 나처럼... (슬픈 저주),16,없,Adjective,VA
0,발라드,1996,14242,꼭 나처럼... (슬픈 저주),23,늦,Adjective,VA
0,발라드,1996,14242,꼭 나처럼... (슬픈 저주),25,없,Adjective,VA
0,발라드,1996,14242,꼭 나처럼... (슬픈 저주),29,없,Adjective,VA
0,댄스,1996,1606450,선택,0,질,Adjective,VA
0,댄스,1996,1606450,선택,0,없,Adjective,VA
0,댄스,1996,1606450,선택,1,낫,Adjective,VA
0,댄스,1996,1606450,선택,3,싫,Adjective,VA
0,댄스,1996,1606450,선택,9,낯익,Adjective,VA
0,댄스,1996,1606450,선택,9,낯설,Adjective,VA
0,댄스,1996,1606450,선택,10,따갑,Adjective,VA
0,댄스,1996,1606450,선택,11,같,Adjective,VA
0,댄스,1996,1606450,선택,18,없,Adjective,VA
0,댄스,1996,1606450,선택,19,같,Adjective,VA
0,댄스,1996,1606450,선택,21,없,Adjective,VA
0,댄스,1996,1606450,선택,23,질,Adjective,VA
0,댄스,1996,1606450,선택,23,없,Adjective,VA
0,댄스,1996,1606450,선택,24,낫,Adjective,VA
0,댄스,1996,1606450,선택,26,싫,Adjective,VA
0,댄스,1996,1606450,선택,36,없,Adjective,VA
0,댄스,1996,1606450,선택,41,없,Adjective,VA
0,댄스,1996,1606450,선택,42,같,Adjective,VA
0,댄스,1996,1606450,선택,44,없,Adjective,VA
0,댄스,1996,1606450,선택,46,질,Adjective,VA
0,댄스,1996,1606450,선택,46,없,Adjective,VA
0,댄스,1996,1606450,선택,47,낫,Adjective,VA
0,댄스,1996,1606450,선택,49,싫,Adjective,VA
0,록/메탈,1996,524809,다시 난 사는 거야,10,밝,Adjective,VA
0,록/메탈,1996,524809,다시 난 사는 거야,18,그렇,Adjective,VA
0,록/메탈,1996,524809,다시 난 사는 거야,19,밝,Adjective,VA
0,록/메탈,1996,524809,다시 난 사는 거야,22,커다랗,Adjective,VA
0,록/메탈,1996,524809,다시 난 사는 거야,23,서럽,Adjective,VA
0,록/메탈,1996,38807,태극기,3,아,Adjective,VA
0,록/메탈,1996,38807,태극기,3,답,Adjective,VA
0,록/메탈,1996,38807,태극기,12,같,Adjective,VA
0,록/메탈,1996,38807,태극기,14,많,Adjective,VA
0,록/메탈,1996,38807,태극기,16,상관없,Adjective,VA
0,록/메탈,1996,38807,태극기,20,따,Adjective,VA
0,록/메탈,1996,38807,태극기,22,없,Adjective,VA
0,록/메탈,1996,38807,태극기,28,같,Adjective,VA
0,록/메탈,1996,38807,태극기,30,많,Adjective,VA
0,록/메탈,1996,38807,태극기,32,상관없,Adjective,VA
0,록/메탈,1996,38807,태극기,36,따,Adjective,VA
0,록/메탈,1996,38807,태극기,38,없,Adjective,VA
0,록/메탈,1996,38807,태극기,45,아,Adjective,VA
0,록/메탈,1996,38807,태극기,45,답,Adjective,VA
0,댄스,1996,65956,슬픈 기대,0,이렇,Adjective,VA
0,댄스,1996,65956,슬픈 기대,15,이렇,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),12,없,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),13,익,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),18,수없,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),28,없,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),30,아름답,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),33,없,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),35,없,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),45,어리,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),47,작,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),47,많,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),48,없,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),50,고맙,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),52,그렇,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),53,없,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),54,크,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),58,없,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),58,없,Adjective,VA
0,댄스,1996,37171,천상유애(天上有愛),58,없,Adjective,VA
0,록/메탈,1996,71554,UFO,2,수많,Adjective,VA
0,록/메탈,1996,71554,UFO,11,힘들,Adjective,VA
0,록/메탈,1996,71554,UFO,12,없,Adjective,VA
0,록/메탈,1996,71554,UFO,22,없,Adjective,VA
0,록/메탈,1996,71554,UFO,24,없,Adjective,VA
0,록/메탈,1996,71554,UFO,28,검,Adjective,VA
0,록/메탈,1996,71554,UFO,42,없,Adjective,VA
0,록/메탈,1996,71554,UFO,44,없,Adjective,VA
0,록/메탈,1996,71554,UFO,48,검,Adjective,VA
0,록/메탈,1996,71554,UFO,54,검,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,0,예쁘,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,9,좋,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,9,좋,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,10,좋,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,16,예쁘,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,16,크,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,16,좋,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,20,수줍,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,23,다르,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,28,이렇,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,28,없,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,30,이렇,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,32,이렇,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,32,예쁘,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,33,이렇,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,33,착하,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,34,없,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,35,없,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,36,그렇,Adjective,VA
0,"댄스, R&B/Soul",1996,70602,천생연분,37,예쁘,Adjective,VA
0,댄스,1996,70798,비련,3,어떻,Adjective,VA
0,댄스,1996,70798,비련,4,없,Adjective,VA
0,댄스,1996,70798,비련,7,없,Adjective,VA
0,댄스,1996,70798,비련,9,렇,Adjective,VA
0,댄스,1996,70798,비련,14,어떻,Adjective,VA
0,댄스,1996,70798,비련,18,없,Adjective,VA
0,댄스,1996,70798,비련,21,렇,Adjective,VA
0,댄스,1996,70798,비련,23,잖,Adjective,VA
0,댄스,1996,70798,비련,26,그렇,Adjective,VA
0,발라드,1996,2743596,그럴때마다,3,조그맣,Adjective,VA
0,발라드,1996,2743596,그럴때마다,6,작,Adjective,VA
0,발라드,1996,2743596,그럴때마다,7,조그맣,Adjective,VA
0,발라드,1996,2743596,그럴때마다,8,없,Adjective,VA
0,발라드,1996,2743596,그럴때마다,9,늦,Adjective,VA
0,발라드,1996,2743596,그럴때마다,10,글프,Adjective,VA
0,발라드,1996,2743596,그럴때마다,18,싫,Adjective,VA
0,발라드,1996,2743596,그럴때마다,21,조그맣,Adjective,VA
0,발라드,1996,2743596,그럴때마다,22,없,Adjective,VA
0,댄스,1996,1606428,Love Is... (3+3=0),9,아름답,Adjective,VA
0,댄스,1996,1606428,Love Is... (3+3=0),10,없,Adjective,VA
0,댄스,1996,1606428,Love Is... (3+3=0),17,힘겹,Adjective,VA
0,댄스,1996,1606428,Love Is... (3+3=0),20,어렵,Adjective,VA
0,댄스,1996,1606428,Love Is... (3+3=0),22,좋,Adjective,VA
0,댄스,1996,1606428,Love Is... (3+3=0),23,느,Adjective,VA
0,댄스,1996,1606428,Love Is... (3+3=0),23,없,Adjective,VA
0,댄스,1996,1606428,Love Is... (3+3=0),24,좋,Adjective,VA
0,댄스,1996,1606428,Love Is... (3+3=0),34,친하,Adjective,VA
0,댄스,1996,1606428,Love Is... (3+3=0),35,새롭,Adjective,VA
0,댄스,1996,1606428,Love Is... (3+3=0),37,없,Adjective,VA
0,댄스,1996,1606428,Love Is... (3+3=0),38,친하,Adjective,VA
0,댄스,1996,1606428,Love Is... (3+3=0),41,아무렇,Adjective,VA
0,발라드,1996,67725,운명,0,수많,Adjective,VA
0,발라드,1996,67725,운명,6,같,Adjective,VA
0,발라드,1996,67725,운명,7,없,Adjective,VA
0,댄스,1996,67072,홀로서기,0,그렇,Adjective,VA
0,댄스,1996,67072,홀로서기,2,싫,Adjective,VA
0,댄스,1996,67072,홀로서기,9,어설프,Adjective,VA
0,댄스,1996,67072,홀로서기,13,흔하,Adjective,VA
0,댄스,1996,67072,홀로서기,14,그렇,Adjective,VA
0,댄스,1996,67072,홀로서기,14,서투르,Adjective,VA
0,댄스,1996,67072,홀로서기,16,싫,Adjective,VA
0,댄스,1996,67072,홀로서기,16,슬프,Adjective,VA
0,댄스,1996,67072,홀로서기,17,밉,Adjective,VA
0,댄스,1996,67072,홀로서기,18,좋,Adjective,VA
0,댄스,1996,67072,홀로서기,25,쉽,Adjective,VA
0,댄스,1996,67072,홀로서기,29,없잖,Adjective,VA
0,댄스,1996,67072,홀로서기,35,들,Adjective,VA
0,댄스,1996,67072,홀로서기,36,소용없,Adjective,VA
0,댄스,1996,67072,홀로서기,40,괴롭,Adjective,VA
0,댄스,1996,67072,홀로서기,40,같,Adjective,VA
0,댄스,1996,67072,홀로서기,44,그렇,Adjective,VA
0,댄스,1996,67072,홀로서기,44,서투르,Adjective,VA
0,댄스,1996,67072,홀로서기,46,싫,Adjective,VA
0,댄스,1996,67072,홀로서기,47,슬프,Adjective,VA
0,댄스,1996,67072,홀로서기,48,밉,Adjective,VA
0,댄스,1996,67072,홀로서기,49,좋,Adjective,VA
0,댄스,1996,67072,홀로서기,56,쉽,Adjective,VA
0,댄스,1996,67072,홀로서기,61,없잖,Adjective,VA
0,발라드,1996,38919,혼자만의 겨울,2,수많,Adjective,VA
0,발라드,1996,38919,혼자만의 겨울,7,눈부시,Adjective,VA
0,발라드,1996,38919,혼자만의 겨울,8,하얗,Adjective,VA
0,발라드,1996,38919,혼자만의 겨울,10,하얗,Adjective,VA
0,발라드,1996,38919,혼자만의 겨울,16,하얗,Adjective,VA
0,발라드,1996,38919,혼자만의 겨울,24,해맑,Adjective,VA
0,발라드,1996,38919,혼자만의 겨울,25,아름답,Adjective,VA
0,발라드,1996,38919,혼자만의 겨울,27,많,Adjective,VA
0,발라드,1996,38919,혼자만의 겨울,32,하얗,Adjective,VA
0,발라드,1996,38919,혼자만의 겨울,34,하얗,Adjective,VA
0,발라드,1996,38919,혼자만의 겨울,40,하얗,Adjective,VA
0,록/메탈,1996,70765,널 위한 거야,1,그,Adjective,VA
0,록/메탈,1996,70765,널 위한 거야,1,아프,Adjective,VA
0,록/메탈,1996,70765,널 위한 거야,2,없,Adjective,VA
0,록/메탈,1996,70765,널 위한 거야,7,같,Adjective,VA
0,록/메탈,1996,70765,널 위한 거야,16,어둡,Adjective,VA
0,록/메탈,1996,70765,널 위한 거야,21,같,Adjective,VA
0,발라드,1996,69464,늘 지금처럼 (Come On Baby Tonight),6,밉,Adjective,VA
0,발라드,1996,69464,늘 지금처럼 (Come On Baby Tonight),6,떻,Adjective,VA
0,발라드,1996,69464,늘 지금처럼 (Come On Baby Tonight),12,외롭,Adjective,VA
0,발라드,1996,69464,늘 지금처럼 (Come On Baby Tonight),18,작,Adjective,VA
0,댄스,1996,66872,가면놀이 (Remix),1,그렇,Adjective,VA
0,댄스,1996,66872,가면놀이 (Remix),5,낫,Adjective,VA
0,댄스,1996,66872,가면놀이 (Remix),6,그렇,Adjective,VA
0,댄스,1996,66872,가면놀이 (Remix),6,슬프,Adjective,VA
0,댄스,1996,66872,가면놀이 (Remix),8,없,Adjective,VA
0,댄스,1996,66872,가면놀이 (Remix),14,기쁘,Adjective,VA
0,댄스,1996,66872,가면놀이 (Remix),17,우,Adjective,VA
0,댄스,1996,66872,가면놀이 (Remix),18,없,Adjective,VA
0,댄스,1996,66872,가면놀이 (Remix),32,안타깝,Adjective,VA
0,댄스,1996,66872,가면놀이 (Remix),34,기쁘,Adjective,VA
0,댄스,1996,66872,가면놀이 (Remix),37,우,Adjective,VA
0,댄스,1996,66872,가면놀이 (Remix),38,없,Adjective,VA
0,댄스,1996,66872,가면놀이 (Remix),54,없,Adjective,VA
0,댄스,1996,1185239,미녀와 야수 (Ok?Ok?),7,눈부시,Adjective,VA
0,댄스,1996,1185239,미녀와 야수 (Ok?Ok?),8,괜찮,Adjective,VA
0,댄스,1996,1185239,미녀와 야수 (Ok?Ok?),9,모,Adjective,VA
0,댄스,1996,1185239,미녀와 야수 (Ok?Ok?),20,없,Adjective,VA
0,댄스,1996,1185239,미녀와 야수 (Ok?Ok?),22,없,Adjective,VA
0,댄스,1996,1185239,미녀와 야수 (Ok?Ok?),27,없,Adjective,VA
0,댄스,1996,1185239,미녀와 야수 (Ok?Ok?),39,없,Adjective,VA
0,댄스,1996,1185239,미녀와 야수 (Ok?Ok?),43,즐겁,Adjective,VA
0,댄스,1996,1185239,미녀와 야수 (Ok?Ok?),45,같,Adjective,VA
0,댄스,1996,1185239,미녀와 야수 (Ok?Ok?),47,목,Adjective,VA
0,댄스,1996,1185239,미녀와 야수 (Ok?Ok?),47,없,Adjective,VA
0,댄스,1996,1185239,미녀와 야수 (Ok?Ok?),48,없,Adjective,VA
0,댄스,1996,1185239,미녀와 야수 (Ok?Ok?),50,없,Adjective,VA
0,댄스,1996,1185239,미녀와 야수 (Ok?Ok?),55,없,Adjective,VA
0,발라드,1996,14221,가질 수 없는 너,2,슬프,Adjective,VA
0,발라드,1996,14221,가질 수 없는 너,13,없,Adjective,VA
0,발라드,1996,14221,가질 수 없는 너,14,이렇,Adjective,VA
0,발라드,1996,14221,가질 수 없는 너,16,섞,Adjective,VA
0,발라드,1996,14221,가질 수 없는 너,18,족하,Adjective,VA
0,발라드,1996,14221,가질 수 없는 너,20,붉,Adjective,VA
0,발라드,1996,14221,가질 수 없는 너,29,없,Adjective,VA
0,발라드,1996,14221,가질 수 없는 너,30,이렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,0,그렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,0,그렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,2,이렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,2,이렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,4,아프,Adjective,VA
0,R&B/Soul,1996,32821468,또,10,갑,Adjective,VA
0,R&B/Soul,1996,32821468,또,11,그렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,11,그렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,13,이렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,13,이렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,20,없,Adjective,VA
0,R&B/Soul,1996,32821468,또,21,그렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,21,그렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,23,이렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,23,이렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,25,그렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,25,그렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,27,이렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,27,이렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,29,그렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,29,그렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,31,이렇,Adjective,VA
0,R&B/Soul,1996,32821468,또,31,이렇,Adjective,VA
0,발라드,1996,91579,마지막 너를 보내며 (Woman),0,하얗,Adjective,VA
0,발라드,1996,91579,마지막 너를 보내며 (Woman),3,같,Adjective,VA
0,발라드,1996,91579,마지막 너를 보내며 (Woman),15,없,Adjective,VA
0,발라드,1996,91579,마지막 너를 보내며 (Woman),28,없,Adjective,VA
0,발라드,1996,91579,마지막 너를 보내며 (Woman),31,환하,Adjective,VA
0,발라드,1996,91579,마지막 너를 보내며 (Woman),32,없,Adjective,VA
0,발라드,1996,91579,마지막 너를 보내며 (Woman),34,쉽,Adjective,VA
0,발라드,1996,91579,마지막 너를 보내며 (Woman),35,없,Adjective,VA
0,발라드,1996,91579,마지막 너를 보내며 (Woman),36,슬프,Adjective,VA
0,발라드,1996,91579,마지막 너를 보내며 (Woman),41,늦,Adjective,VA
0,발라드,1996,91579,마지막 너를 보내며 (Woman),44,낯,Adjective,VA
0,발라드,1996,91579,마지막 너를 보내며 (Woman),45,힘들,Adjective,VA
0,발라드,1996,71033,인형의 꿈,0,멀,Adjective,VA
0,발라드,1996,71033,인형의 꿈,4,좋,Adjective,VA
0,발라드,1996,71033,인형의 꿈,6,끝없,Adjective,VA
0,발라드,1996,71033,인형의 꿈,10,없,Adjective,VA
0,발라드,1996,71033,인형의 꿈,16,없,Adjective,VA
0,발라드,1996,71033,인형의 꿈,19,없,Adjective,VA
0,발라드,1996,71033,인형의 꿈,24,없,Adjective,VA
0,발라드,1996,71033,인형의 꿈,25,작,Adjective,VA
0,발라드,1996,71033,인형의 꿈,31,없,Adjective,VA
0,발라드,1996,14237,이젠 널 인정하려해,3,편하,Adjective,VA
0,발라드,1996,14237,이젠 널 인정하려해,5,좁,Adjective,VA
0,발라드,1996,14237,이젠 널 인정하려해,10,맑,Adjective,VA
0,발라드,1996,14237,이젠 널 인정하려해,13,늦,Adjective,VA
0,발라드,1996,14237,이젠 널 인정하려해,20,맑,Adjective,VA
0,발라드,1996,14237,이젠 널 인정하려해,23,늦,Adjective,VA
0,발라드,1996,68994,일생을,2,우습,Adjective,VA
0,발라드,1996,68994,일생을,4,쓰,Adjective,VA
0,발라드,1996,68994,일생을,4,없,Adjective,VA
0,발라드,1996,68994,일생을,6,실없,Adjective,VA
0,발라드,1996,68994,일생을,11,신없,Adjective,VA
0,발라드,1996,68994,일생을,20,어떻,Adjective,VA
0,발라드,1996,68994,일생을,22,없,Adjective,VA
0,발라드,1996,68994,일생을,27,신없,Adjective,VA
0,발라드,1996,68994,일생을,37,싫,Adjective,VA
0,발라드,1996,68994,일생을,45,같,Adjective,VA
0,록/메탈,1996,68266,시대유감(時代遺憾),3,같,Adjective,VA
0,록/메탈,1996,68266,시대유감(時代遺憾),4,시끄럽,Adjective,VA
0,록/메탈,1996,68266,시대유감(時代遺憾),5,그렇,Adjective,VA
