Column1,genre,year,word,freq
11,발라드,1996,용서,12
14,발라드,1996,알,31
15,발라드,1996,잠시,10
23,발라드,1996,있다면,20
24,발라드,1996,하늘,17
26,발라드,1996,울,10
30,발라드,1996,힘,15
32,발라드,1996,언제,10
33,발라드,1996,영원히,29
6,발라드,1996,있어,26
7,발라드,1996,왜,22
9,발라드,1996,널,72
11,발라드,1996,많은,13
23,발라드,1996,젠,42
28,발라드,1996,넌,26
43,발라드,1996,누구,20
44,발라드,1996,네,25
54,발라드,1996,일,16
2,발라드,1996,하나,10
20,발라드,1996,곁,37
0,발라드,1996,줄,11
6,발라드,1996,밤,16
7,발라드,1996,니,16
8,발라드,1996,생각,18
11,발라드,1996,해,24
15,발라드,1996,혼자,24
37,발라드,1996,위해,23
14,발라드,1996,꿈,12
18,발라드,1996,세상,49
23,발라드,1996,마,12
28,발라드,1996,오늘,17
11,발라드,1996,이,40
17,발라드,1996,지금,28
21,발라드,1996,속,21
39,발라드,1996,있는,27
40,발라드,1996,곳,18
5,발라드,1996,이런,11
21,발라드,1996,약속,17
27,발라드,1996,있게,13
4,발라드,1996,눈,29
36,발라드,1996,누군가,15
40,발라드,1996,바로,10
52,발라드,1996,깊은,10
7,발라드,1996,모두,15
8,발라드,1996,볼,18
32,발라드,1996,없어,14
24,발라드,1996,저,13
14,발라드,1996,없는거야,10
24,발라드,1996,안녕,14
32,발라드,1996,마음속,12
6,발라드,1996,그녀,13
0,발라드,1997,사랑,97
1,발라드,1997,너,97
3,발라드,1997,다시,50
4,발라드,1997,있다면,14
5,발라드,1997,수,65
6,발라드,1997,있어,17
8,발라드,1997,멀리,10
9,발라드,1997,있는,10
12,발라드,1997,우리,44
13,발라드,1997,삶,14
14,발라드,1997,날,68
15,발라드,1997,남아,10
16,발라드,1997,눈물,28
17,발라드,1997,마지막,15
21,발라드,1997,세상,37
22,발라드,1997,이유,12
23,발라드,1997,이제,34
25,발라드,1997,영원히,18
4,발라드,1997,어둠,10
10,발라드,1997,많은,21
15,발라드,1997,곁,18
18,발라드,1997,내,100
20,발라드,1997,맘,10
24,발라드,1997,나,97
25,발라드,1997,마음,24
27,발라드,1997,말,32
36,발라드,1997,추억,16
39,발라드,1997,알,16
41,발라드,1997,없는,28
42,발라드,1997,얘기,10
48,발라드,1997,해,16
49,발라드,1997,아무,11
54,발라드,1997,위해,26
58,발라드,1997,때,26
63,발라드,1997,사람,26
66,발라드,1997,모두,18
70,발라드,1997,아픔,11
71,발라드,1997,곳,13
73,발라드,1997,지금,15
1,발라드,1997,널,36
6,발라드,1997,속,26
9,발라드,1997,왜,12
22,발라드,1997,끝,10
26,발라드,1997,하나,12
32,발라드,1997,꿈,20
36,발라드,1997,그,61
38,발라드,1997,난,41
44,발라드,1997,것,28
45,발라드,1997,기억,26
47,발라드,1997,걸,20
48,발라드,1997,시간,27
54,발라드,1997,이,31
62,발라드,1997,젠,25
8,발라드,1997,품,11
19,발라드,1997,그땐,12
20,발라드,1997,생각,15
22,발라드,1997,그대로,12
29,발라드,1997,만큼,11
13,발라드,1997,모습,22
15,발라드,1997,작은,10
32,발라드,1997,그대,60
0,발라드,1997,니,12
3,발라드,1997,또,14
39,발라드,1997,볼,13
9,발라드,1997,가슴,10
40,발라드,1997,더,25
41,발라드,1997,이상,10
2,발라드,1997,그녀,29
22,발라드,1997,다른,14
3,발라드,1997,뒤,17
3,발라드,1997,한번,19
10,발라드,1997,당신,23
0,발라드,1997,비,12
5,발라드,1997,눈,15
25,발라드,1997,같아,11
15,발라드,1997,조금,10
29,발라드,1997,채,12
32,발라드,1997,넌,10
0,발라드,1997,네모,36
0,발라드,1998,그,68
1,발라드,1998,처음,11
4,발라드,1998,걸,37
5,발라드,1998,수가,13
7,발라드,1998,사랑,145
10,발라드,1998,말,59
11,발라드,1998,수,106
12,발라드,1998,없어,13
14,발라드,1998,시간,14
16,발라드,1998,알,23
17,발라드,1998,난,72
19,발라드,1998,우리,28
21,발라드,1998,다시,33
22,발라드,1998,볼,16
26,발라드,1998,곁,24
30,발라드,1998,하나,15
31,발라드,1998,나,88
32,발라드,1998,그대,152
35,발라드,1998,이별,17
36,발라드,1998,이제,17
37,발라드,1998,있어,16
39,발라드,1998,기억,33
40,발라드,1998,영원히,19
42,발라드,1998,것,42
43,발라드,1998,언제,10
47,발라드,1998,위해,23
48,발라드,1998,내,158
51,발라드,1998,있는,11
52,발라드,1998,사람,27
1,발라드,1998,거,13
5,발라드,1998,또,18
6,발라드,1998,울,10
8,발라드,1998,매일,10
10,발라드,1998,너,117
12,발라드,1998,왜,19
19,발라드,1998,더,42
21,발라드,1998,니,25
33,발라드,1998,걱정,10
36,발라드,1998,널,53
42,발라드,1998,다른,16
52,발라드,1998,미안해,12
54,발라드,1998,모습,32
56,발라드,1998,안,11
59,발라드,1998,없는,50
60,발라드,1998,곳,15
63,발라드,1998,그날,10
64,발라드,1998,그때,15
65,발라드,1998,조금,21
66,발라드,1998,날,85
8,발라드,1998,생각,15
11,발라드,1998,눈,13
40,발라드,1998,가슴,19
45,발라드,1998,한번,23
49,발라드,1998,지금,16
2,발라드,1998,오늘,15
5,발라드,1998,네,20
16,발라드,1998,때,27
23,발라드,1998,마음,27
29,발라드,1998,있다면,15
20,발라드,1998,모두,12
23,발라드,1998,젠,24
32,발라드,1998,슬픔,13
6,발라드,1998,혼자,17
10,발라드,1998,넌,17
17,발라드,1998,음,11
20,발라드,1998,늘,13
1,발라드,1998,정말,11
9,발라드,1998,앞,10
15,발라드,1998,그녀,23
18,발라드,1998,아무,11
26,발라드,1998,추억,15
27,발라드,1998,이,23
11,발라드,1998,눈물,31
32,발라드,1998,지난,10
37,발라드,1998,세상,26
3,발라드,1998,없어요,15
28,발라드,1998,해,20
41,발라드,1998,마지막,18
49,발라드,1998,하루,20
16,발라드,1998,모든,18
39,발라드,1998,속,12
13,발라드,1998,뿐,10
10,발라드,1998,순,12
33,발라드,1998,살,10
35,발라드,1998,같은,11
31,발라드,1998,단,15
10,발라드,1998,이유,10
28,발라드,1998,저,11
3,발라드,1998,끝,10
29,발라드,1998,자꾸,10
38,발라드,1998,우린,10
9,발라드,1998,괜찮아,12
26,발라드,1998,하늘,11
43,발라드,1998,라라라,10
0,발라드,1999,그대,107
3,발라드,1999,나,102
6,발라드,1999,이별,10
11,발라드,1999,건,14
12,발라드,1999,그,59
13,발라드,1999,힘,13
14,발라드,1999,사랑,82
18,발라드,1999,눈물,29
20,발라드,1999,걸,21
24,발라드,1999,더,21
26,발라드,1999,맘,18
28,발라드,1999,눈,10
29,발라드,1999,젠,37
31,발라드,1999,곁,26
36,발라드,1999,우리,30
37,발라드,1999,수,60
38,발라드,1999,없는,14
39,발라드,1999,것,34
41,발라드,1999,말,33
43,발라드,1999,날,62
0,발라드,1999,내,116
4,발라드,1999,사람,26
17,발라드,1999,싫어,11
21,발라드,1999,지금,17
25,발라드,1999,하늘,16
28,발라드,1999,너,124
32,발라드,1999,아아,10
2,발라드,1999,위해,16
4,발라드,1999,줄,10
10,발라드,1999,이제,20
16,발라드,1999,넌,17
25,발라드,1999,니,20
31,발라드,1999,마지막,12
33,발라드,1999,길,12
34,발라드,1999,널,45
35,발라드,1999,위,10
36,발라드,1999,이,20
38,발라드,1999,손,14
45,발라드,1999,마음,16
66,발라드,1999,속,17
7,발라드,1999,난,43
8,발라드,1999,생각,12
44,발라드,1999,세상,25
5,발라드,1999,또,11
30,발라드,1999,있는,15
33,발라드,1999,걱정,12
40,발라드,1999,없어,12
54,발라드,1999,모습,30
60,발라드,1999,곳,11
62,발라드,1999,다시,34
3,발라드,1999,한번,13
8,발라드,1999,때문,10
11,발라드,1999,알,15
37,발라드,1999,수가,11
2,발라드,1999,모두,15
29,발라드,1999,있어,13
39,발라드,1999,영원히,14
9,발라드,1999,때,22
17,발라드,1999,이유,14
1,발라드,1999,이상,14
32,발라드,1999,괜찮아,13
15,발라드,1999,네,10
24,발라드,1999,준,11
22,발라드,1999,미소,10
40,발라드,1999,지난,10
41,발라드,1999,시간,14
42,발라드,1999,기억,19
45,발라드,1999,모든,10
26,발라드,1999,하나,16
35,발라드,1999,정말,11
40,발라드,1999,우린,13
55,발라드,1999,폼,11
109,발라드,1999,젝키,12
1,발라드,2000,알,14
3,발라드,2000,내,100
4,발라드,2000,사랑,91
5,발라드,2000,걸,19
6,발라드,2000,그대,100
8,발라드,2000,얼마나,10
10,발라드,2000,이,16
13,발라드,2000,말,29
14,발라드,2000,마음,10
15,발라드,2000,이제,21
17,발라드,2000,난,44
18,발라드,2000,널,43
19,발라드,2000,있어,10
21,발라드,2000,아픔,13
22,발라드,2000,다시,32
23,발라드,2000,너,151
24,발라드,2000,니,26
25,발라드,2000,모습,22
29,발라드,2000,수,58
32,발라드,2000,시간,15
37,발라드,2000,정말,12
41,발라드,2000,거,19
1,발라드,2000,약속,10
2,발라드,2000,기억,11
4,발라드,2000,요,14
9,발라드,2000,날,79
31,발라드,2000,볼,14
34,발라드,2000,것,25
35,발라드,2000,젠,30
36,발라드,2000,세상,27
41,발라드,2000,잘못,10
43,발라드,2000,우리,30
44,발라드,2000,곳,27
45,발라드,2000,처음,15
57,발라드,2000,때,11
62,발라드,2000,해,28
4,발라드,2000,또,16
5,발라드,2000,다른,12
10,발라드,2000,그,49
18,발라드,2000,나,108
22,발라드,2000,없어,11
26,발라드,2000,하나,11
29,발라드,2000,모든,13
1,발라드,2000,속,29
3,발라드,2000,당신,11
10,발라드,2000,없는,15
15,발라드,2000,제발,15
16,발라드,2000,더,37
17,발라드,2000,이상,10
24,발라드,2000,향,11
26,발라드,2000,모두,13
31,발라드,2000,생각,12
32,발라드,2000,맘,11
41,발라드,2000,괜찮아,14
43,발라드,2000,걱정,13
44,발라드,2000,왜,19
65,발라드,2000,싫어,10
26,발라드,2000,꼭,11
46,발라드,2000,어쩌면,10
13,발라드,2000,어떤,13
30,발라드,2000,사람,17
39,발라드,2000,언제,10
4,발라드,2000,위해,18
8,발라드,2000,네,10
23,발라드,2000,있는,10
21,발라드,2000,눈물,22
55,발라드,2000,나나,54
35,발라드,2000,넌,13
2,발라드,2000,손,10
2,발라드,2001,수,58
5,발라드,2001,사람,18
6,발라드,2001,세상,22
7,발라드,2001,모든,11
9,발라드,2001,없는,22
10,발라드,2001,것,25
13,발라드,2001,모습,17
14,발라드,2001,그대,162
15,발라드,2001,내,127
17,발라드,2001,젠,27
18,발라드,2001,나,135
21,발라드,2001,날,73
22,발라드,2001,그,84
23,발라드,2001,기억,16
24,발라드,2001,하나요,10
25,발라드,2001,길,16
29,발라드,2001,같은,15
34,발라드,2001,멀리,11
35,발라드,2001,혼자,14
36,발라드,2001,처음,11
44,발라드,2001,있게,11
0,발라드,2001,사랑,157
1,발라드,2001,말,46
5,발라드,2001,이제,21
12,발라드,2001,걸,30
13,발라드,2001,알,24
15,발라드,2001,게,16
17,발라드,2001,이,29
20,발라드,2001,우리,31
21,발라드,2001,다시,42
22,발라드,2001,눈물,44
38,발라드,2001,생각,21
42,발라드,2001,꿈,15
47,발라드,2001,하나,10
48,발라드,2001,해,13
4,발라드,2001,널,55
14,발라드,2001,더,24
18,발라드,2001,속,22
23,발라드,2001,난,59
34,발라드,2001,매일,10
36,발라드,2001,너,69
38,발라드,2001,때,10
50,발라드,2001,곁,19
11,발라드,2001,눈,12
23,발라드,2001,보고,14
29,발라드,2001,맘,30
38,발라드,2001,지금,13
43,발라드,2001,번,14
13,발라드,2001,또,29
42,발라드,2001,건,12
35,발라드,2001,거,16
41,발라드,2001,모두,12
42,발라드,2001,추억,10
50,발라드,2001,늘,10
21,발라드,2001,왜,14
23,발라드,2001,정말,14
43,발라드,2001,위해,12
6,발라드,2001,마음,18
12,발라드,2001,있어,11
18,발라드,2001,못,10
5,발라드,2001,뿐,16
39,발라드,2001,한번,17
46,발라드,2001,하루,13
26,발라드,2001,넌,11
24,발라드,2001,잠시,11
0,발라드,2002,난,75
1,발라드,2002,오늘,18
3,발라드,2002,하루,16
5,발라드,2002,생각,23
6,발라드,2002,나,137
7,발라드,2002,이제,35
8,발라드,2002,내,177
16,발라드,2002,그,89
17,발라드,2002,미소,11
24,발라드,2002,그대,111
25,발라드,2002,맘,29
33,발라드,2002,꿈,20
34,발라드,2002,속,26
36,발라드,2002,밤,10
37,발라드,2002,모습,23
40,발라드,2002,있어,15
42,발라드,2002,뒤,10
43,발라드,2002,널,50
44,발라드,2002,시간,25
46,발라드,2002,너,130
47,발라드,2002,곁,26
52,발라드,2002,알,23
56,발라드,2002,수,64
57,발라드,2002,없어,23
65,발라드,2002,바보,11
77,발라드,2002,한번,22
78,발라드,2002,눈,21
79,발라드,2002,사랑,148
83,발라드,2002,끝,15
84,발라드,2002,있는,11
85,발라드,2002,말,61
86,발라드,2002,해,15
0,발라드,2002,왜,22
2,발라드,2002,더,30
7,발라드,2002,살,13
9,발라드,2002,삶,11
11,발라드,2002,걸,36
14,발라드,2002,여기,10
20,발라드,2002,요,12
21,발라드,2002,건,11
22,발라드,2002,것,30
24,발라드,2002,전부,12
30,발라드,2002,곳,14
31,발라드,2002,우리,22
32,발라드,2002,눈물,43
33,발라드,2002,없는,33
34,발라드,2002,세상,25
36,발라드,2002,영원히,12
41,발라드,2002,날,70
43,발라드,2002,다시,36
5,발라드,2002,하나,16
6,발라드,2002,그땐,10
9,발라드,2002,이,28
10,발라드,2002,마음,35
27,발라드,2002,기억,28
0,발라드,2002,사람,39
2,발라드,2002,넌,21
13,발라드,2002,누구,13
16,발라드,2002,모든,14
2,발라드,2002,조금,14
10,발라드,2002,지금,29
24,발라드,2002,또,19
35,발라드,2002,혼자,10
63,발라드,2002,하늘,10
83,발라드,2002,다른,10
90,발라드,2002,모두,19
13,발라드,2002,니,32
25,발라드,2002,순,14
31,발라드,2002,순간,13
5,발라드,2002,때,21
11,발라드,2002,네,22
25,발라드,2002,가슴,21
13,발라드,2002,얘기,10
41,발라드,2002,추억,15
43,발라드,2002,많은,11
33,발라드,2002,정말,21
36,발라드,2002,젠,29
71,발라드,2002,멀리,10
18,발라드,2002,있도록,10
15,발라드,2002,이별,12
8,발라드,2002,늘,11
33,발라드,2002,지난,12
1,발라드,2002,거,11
36,발라드,2002,단,14
49,발라드,2002,당신,12
22,발라드,2002,자신,11
3,발라드,2003,속,13
4,발라드,2003,늘,12
7,발라드,2003,니,50
10,발라드,2003,때,26
11,발라드,2003,내,155
13,발라드,2003,너,153
18,발라드,2003,널,78
21,발라드,2003,얼굴,16
24,발라드,2003,나,122
27,발라드,2003,생각,18
31,발라드,2003,바보,10
33,발라드,2003,알,19
37,발라드,2003,말,49
38,발라드,2003,못,13
40,발라드,2003,있을까,12
42,발라드,2003,사람,49
44,발라드,2003,넌,12
45,발라드,2003,지금,11
46,발라드,2003,더,33
47,발라드,2003,좋은,16
49,발라드,2003,시간,23
50,발라드,2003,난,64
53,발라드,2003,사랑,190
2,발라드,2003,단,10
7,발라드,2003,마음,32
9,발라드,2003,안,14
11,발라드,2003,보고,12
12,발라드,2003,또,17
13,발라드,2003,다시,44
15,발라드,2003,꿈,10
18,발라드,2003,우리,34
20,발라드,2003,우린,18
28,발라드,2003,세상,21
33,발라드,2003,이,16
52,발라드,2003,같은,15
55,발라드,2003,곳,12
56,발라드,2003,그,79
63,발라드,2003,맘,26
67,발라드,2003,밤,12
72,발라드,2003,이제,12
97,발라드,2003,살,14
109,발라드,2003,하루,12
3,발라드,2003,눈물,40
5,발라드,2003,가슴,13
8,발라드,2003,상처,11
12,발라드,2003,다른,10
13,발라드,2003,곁,33
15,발라드,2003,있는,16
18,발라드,2003,줄,10
23,발라드,2003,있어,14
24,발라드,2003,날,84
25,발라드,2003,마지막,13
7,발라드,2003,그런,16
15,발라드,2003,그대,74
20,발라드,2003,수,44
21,발라드,2003,것,18
22,발라드,2003,없는,16
24,발라드,2003,모습,23
35,발라드,2003,왜,39
40,발라드,2003,잠시,13
44,발라드,2003,젠,28
66,발라드,2003,한번,20
14,발라드,2003,네,21
16,발라드,2003,모두,12
22,발라드,2003,기억,24
28,발라드,2003,없어,17
15,발라드,2003,걸,32
25,발라드,2003,순,13
41,발라드,2003,눈,10
45,발라드,2003,이름,11
34,발라드,2003,용서,14
22,발라드,2003,이별,14
29,발라드,2003,하나,21
13,발라드,2003,거,10
33,발라드,2003,조금,13
54,발라드,2003,꼭,10
57,발라드,2003,끝,19
4,발라드,2003,인연,10
5,발라드,2003,아닌,11
9,발라드,2003,그때,12
53,발라드,2003,같아,11
3,발라드,2003,아픈,13
46,발라드,2003,손,10
0,발라드,2003,처음,11
34,발라드,2003,나야,15
23,발라드,2003,해도,18
36,발라드,2003,그대로,11
49,발라드,2003,전부,10
4,발라드,2003,슬픔,12
0,발라드,2004,나,105
2,발라드,2004,말,71
3,발라드,2004,약속,10
7,발라드,2004,너,133
9,발라드,2004,날,77
13,발라드,2004,또,28
14,발라드,2004,정말,20
16,발라드,2004,행복,12
17,발라드,2004,가슴,25
19,발라드,2004,그런,10
21,발라드,2004,우리,29
24,발라드,2004,사랑,173
25,발라드,2004,알,36
30,발라드,2004,니,58
32,발라드,2004,바보,10
33,발라드,2004,난,66
34,발라드,2004,시작,11
36,발라드,2004,그녀,25
38,발라드,2004,맘,36
40,발라드,2004,내,157
46,발라드,2004,마음,28
49,발라드,2004,다시,26
51,발라드,2004,손,11
55,발라드,2004,못,15
59,발라드,2004,끝,10
61,발라드,2004,것,38
62,발라드,2004,같은,10
0,발라드,2004,하루,20
3,발라드,2004,더,35
19,발라드,2004,없는,35
22,발라드,2004,얼마나,16
27,발라드,2004,속,14
30,발라드,2004,수,59
31,발라드,2004,그,86
61,발라드,2004,널,59
62,발라드,2004,위해,10
65,발라드,2004,이,13
66,발라드,2004,세상,11
67,발라드,2004,걸,31
68,발라드,2004,꿈,21
73,발라드,2004,곁,17
77,발라드,2004,채,12
1,발라드,2004,눈,31
4,발라드,2004,같아,11
10,발라드,2004,거,19
15,발라드,2004,왜,14
21,발라드,2004,넌,16
24,발라드,2004,눈물,23
25,발라드,2004,있어,10
30,발라드,2004,듯,10
33,발라드,2004,시간,10
56,발라드,2004,사람,38
57,발라드,2004,이제,27
9,발라드,2004,그대,102
22,발라드,2004,곳,17
29,발라드,2004,해,15
34,발라드,2004,이별,15
12,발라드,2004,모두,16
0,발라드,2004,후회,10
3,발라드,2004,지금,11
6,발라드,2004,얘기,10
15,발라드,2004,그게,11
18,발라드,2004,모습,17
21,발라드,2004,뒤,13
36,발라드,2004,추억,17
43,발라드,2004,안,19
53,발라드,2004,저,13
7,발라드,2004,건,15
46,발라드,2004,젠,12
66,발라드,2004,때,17
3,발라드,2004,여자,15
23,발라드,2004,생각,13
48,발라드,2004,하나,20
37,발라드,2004,하늘,11
15,발라드,2004,처음,10
17,발라드,2004,없나요,10
9,발라드,2004,밤,16
32,발라드,2004,줄,17
35,발라드,2004,있는,12
14,발라드,2004,없어,10
29,발라드,2004,뚜뚜두룹,10
0,발라드,2005,자꾸,18
2,발라드,2005,추억,16
3,발라드,2005,니,16
7,발라드,2005,매일,13
10,발라드,2005,내,207
11,발라드,2005,일,15
12,발라드,2005,왜,25
14,발라드,2005,보고,17
15,발라드,2005,또,29
16,발라드,2005,눈물,51
17,발라드,2005,있는,17
19,발라드,2005,꼭,18
20,발라드,2005,넌,14
22,발라드,2005,거,20
24,발라드,2005,너,145
25,발라드,2005,사랑,202
28,발라드,2005,그,107
30,발라드,2005,널,63
31,발라드,2005,것,45
32,발라드,2005,같아,16
40,발라드,2005,난,55
43,발라드,2005,단,11
44,발라드,2005,한번,16
45,발라드,2005,나,138
47,발라드,2005,위해,11
52,발라드,2005,늘,22
53,발라드,2005,살,17
54,발라드,2005,대신,10
56,발라드,2005,걸,24
61,발라드,2005,없던,10
0,발라드,2005,오늘,21
1,발라드,2005,하루,27
3,발라드,2005,더,41
5,발라드,2005,마음,32
6,발라드,2005,그대,87
9,발라드,2005,젠,38
10,발라드,2005,수가,10
16,발라드,2005,다시,37
18,발라드,2005,가슴,18
22,발라드,2005,눈,39
24,발라드,2005,건,14
25,발라드,2005,처음,11
27,발라드,2005,맘,37
32,발라드,2005,알,19
33,발라드,2005,수,55
34,발라드,2005,없는,30
46,발라드,2005,속,17
47,발라드,2005,안고,11
50,발라드,2005,날,103
55,발라드,2005,사람,48
57,발라드,2005,이,38
10,발라드,2005,우리,42
11,발라드,2005,생각,33
12,발라드,2005,때,37
19,발라드,2005,곁,26
30,발라드,2005,채,16
36,발라드,2005,마지막,15
41,발라드,2005,하늘,14
3,발라드,2005,기억,33
12,발라드,2005,세상,20
15,발라드,2005,하나,27
34,발라드,2005,못,43
44,발라드,2005,말,76
0,발라드,2005,그녀,16
11,발라드,2005,모습,12
25,발라드,2005,가끔,12
27,발라드,2005,아파,13
35,발라드,2005,줄,12
41,발라드,2005,이제,16
56,발라드,2005,앞,11
0,발라드,2005,꽃,10
33,발라드,2005,네,30
36,발라드,2005,없는데,11
37,발라드,2005,우린,10
65,발라드,2005,시간,23
67,발라드,2005,다른,10
72,발라드,2005,서로,12
74,발라드,2005,해도,11
6,발라드,2005,모두,11
20,발라드,2005,안,16
25,발라드,2005,해,17
36,발라드,2005,걸음,12
44,발라드,2005,게,10
8,발라드,2005,뒤,10
24,발라드,2005,소중한,11
35,발라드,2005,손,17
36,발라드,2005,정말,12
58,발라드,2005,영원히,11
59,발라드,2005,지금,17
91,발라드,2005,약속,11
96,발라드,2005,혼자,16
14,발라드,2005,조금,13
42,발라드,2005,두,19
50,발라드,2005,둘,11
19,발라드,2005,어쩌,10
0,발라드,2006,내,214
3,발라드,2006,어떻게,13
4,발라드,2006,널,96
5,발라드,2006,라면,10
7,발라드,2006,사랑,301
9,발라드,2006,더,69
10,발라드,2006,너,182
11,발라드,2006,날,97
12,발라드,2006,바보,21
13,발라드,2006,같은,14
14,발라드,2006,이별,47
15,발라드,2006,말,109
17,발라드,2006,사람,61
24,발라드,2006,울,30
26,발라드,2006,세상,28
28,발라드,2006,난,99
29,발라드,2006,곳,27
30,발라드,2006,우린,10
32,발라드,2006,번,19
35,발라드,2006,하나,42
38,발라드,2006,곁,16
40,발라드,2006,다시,60
45,발라드,2006,다른,11
4,발라드,2006,오늘,19
5,발라드,2006,하루,22
7,발라드,2006,또,59
9,발라드,2006,젠,30
13,발라드,2006,위로,10
15,발라드,2006,니,67
18,발라드,2006,앞,13
23,발라드,2006,그리워,10
26,발라드,2006,마지막,12
27,발라드,2006,모습,25
29,발라드,2006,수,69
31,발라드,2006,눈,31
36,발라드,2006,가슴,75
39,발라드,2006,보고,24
41,발라드,2006,여자,16
43,발라드,2006,나,129
44,발라드,2006,제발,34
45,발라드,2006,그,107
49,발라드,2006,위해,18
5,발라드,2006,볼,13
7,발라드,2006,있다면,13
11,발라드,2006,한번,26
12,발라드,2006,지금,17
14,발라드,2006,이,25
24,발라드,2006,슬픔,11
25,발라드,2006,건가,10
27,발라드,2006,그대,108
28,발라드,2006,마음,49
31,발라드,2006,눈물,70
33,발라드,2006,알,17
34,발라드,2006,요,10
36,발라드,2006,손,13
1,발라드,2006,없는,14
2,발라드,2006,거리,11
7,발라드,2006,추억,29
15,발라드,2006,걸,35
22,발라드,2006,것,38
23,발라드,2006,같아,12
26,발라드,2006,우리,33
47,발라드,2006,속,24
53,발라드,2006,생각,21
61,발라드,2006,하늘,10
8,발라드,2006,남자,13
16,발라드,2006,때,23
17,발라드,2006,정말,23
25,발라드,2006,줄,20
2,발라드,2006,왜,19
3,발라드,2006,자꾸,21
16,발라드,2006,바람,19
22,발라드,2006,맘,29
23,발라드,2006,걸음,13
28,발라드,2006,아픈,13
30,발라드,2006,누구,11
34,발라드,2006,이름,25
43,발라드,2006,안,12
17,발라드,2006,있는,14
24,발라드,2006,못,36
11,발라드,2006,끝,16
14,발라드,2006,넌,15
21,발라드,2006,해,13
22,발라드,2006,아파,10
25,발라드,2006,해도,13
37,발라드,2006,혼자,27
7,발라드,2006,괜찮아,12
8,발라드,2006,이제,22
15,발라드,2006,꼭,10
18,발라드,2006,네,23
31,발라드,2006,두,16
38,발라드,2006,비,10
48,발라드,2006,시간,12
7,발라드,2006,얼굴,13
12,발라드,2006,채,10
16,발라드,2006,기억,42
23,발라드,2006,신고,10
25,발라드,2006,게,13
50,발라드,2006,때문,17
67,발라드,2006,힘,12
68,발라드,2006,얼마나,11
73,발라드,2006,언제,10
4,발라드,2006,한숨,19
10,발라드,2006,미안해,10
17,발라드,2006,그대만,11
34,발라드,2006,있게,14
13,발라드,2006,저,12
74,발라드,2006,거,16
13,발라드,2006,그런,11
56,발라드,2006,아닌,13
63,발라드,2006,한마디,11
8,발라드,2006,이런,11
6,발라드,2006,처음,13
3,발라드,2006,듯,11
28,발라드,2006,죽,11
29,발라드,2006,만큼,13
40,발라드,2006,행복,11
56,발라드,2006,위,17
18,발라드,2006,모든,11
53,발라드,2006,늘,10
13,발라드,2006,없죠,10
45,발라드,2006,꿈,14
17,발라드,2006,좋아,12
9,발라드,2006,라라,10
10,발라드,2006,라라라라,10
5,발라드,2007,많은,10
6,발라드,2007,것,66
7,발라드,2007,널,80
10,발라드,2007,그,137
16,발라드,2007,없어,19
17,발라드,2007,너,188
21,발라드,2007,내,209
22,발라드,2007,왜,31
23,발라드,2007,자꾸,22
26,발라드,2007,나,176
30,발라드,2007,넌,17
31,발라드,2007,지금,11
32,발라드,2007,어디,13
34,발라드,2007,세상,16
35,발라드,2007,걸,36
36,발라드,2007,괜찮아요,10
37,발라드,2007,맘,32
38,발라드,2007,아프게,11
39,발라드,2007,해도,14
40,발라드,2007,정말,21
41,발라드,2007,눈물,81
42,발라드,2007,두,27
43,발라드,2007,눈,39
45,발라드,2007,난,85
46,발라드,2007,그대만,13
49,발라드,2007,뒤,14
55,발라드,2007,앞,11
58,발라드,2007,니,51
60,발라드,2007,곁,27
62,발라드,2007,이,43
64,발라드,2007,사랑,304
66,발라드,2007,바보,27
68,발라드,2007,아파,11
70,발라드,2007,있는,19
71,발라드,2007,사람,97
72,발라드,2007,알,25
76,발라드,2007,행복한,11
78,발라드,2007,그대,139
80,발라드,2007,이별,30
82,발라드,2007,미련,12
83,발라드,2007,때문,13
84,발라드,2007,못,58
85,발라드,2007,오늘,26
95,발라드,2007,얼마나,15
97,발라드,2007,더,48
1,발라드,2007,말,110
3,발라드,2007,가슴,61
4,발라드,2007,끝,14
5,발라드,2007,숨,16
12,발라드,2007,네,38
13,발라드,2007,때,40
15,발라드,2007,다시,55
18,발라드,2007,하루,44
21,발라드,2007,제발,25
22,발라드,2007,거짓말,10
33,발라드,2007,모두,27
38,발라드,2007,이름,14
39,발라드,2007,얼굴,10
42,발라드,2007,어떻게,15
45,발라드,2007,안고,11
46,발라드,2007,살,13
47,발라드,2007,볼,11
0,발라드,2007,바람,24
3,발라드,2007,날,126
4,발라드,2007,기억,32
15,발라드,2007,생각,21
27,발라드,2007,매일,19
35,발라드,2007,이제,38
38,발라드,2007,마음,40
45,발라드,2007,수,70
50,발라드,2007,그리움,11
10,발라드,2007,베개,10
16,발라드,2007,같은,23
18,발라드,2007,꼭,24
20,발라드,2007,약속,15
26,발라드,2007,거,29
30,발라드,2007,그런,20
36,발라드,2007,하나,43
41,발라드,2007,후회,11
46,발라드,2007,또,59
51,발라드,2007,시간,18
62,발라드,2007,추억,27
1,발라드,2007,손,18
5,발라드,2007,속,19
18,발라드,2007,해,23
24,발라드,2007,모습,33
33,발라드,2007,단,13
48,발라드,2007,없는,21
53,발라드,2007,아니,10
17,발라드,2007,다짐,17
20,발라드,2007,같아,26
22,발라드,2007,젠,25
24,발라드,2007,번,29
38,발라드,2007,한번,18
39,발라드,2007,거리,10
0,발라드,2007,입술,18
31,발라드,2007,없는데,11
