,genre,year,word,freq
59,발라드,1988,이유,5
62,발라드,1988,간,5
68,발라드,1988,테,6
4,발라드,1988,아픔이었네,5
3,발라드,1988,마지막,8
7,발라드,1988,울,28
14,발라드,1988,음,7
19,발라드,1988,아침,5
25,발라드,1988,가지,6
14,발라드,1988,싫어,10
16,발라드,1988,옛날,11
9,발라드,1988,아아,8
12,발라드,1988,외로움,9
0,발라드,1988,소설,10
2,발라드,1988,연인,16
17,발라드,1988,슬프게,9
21,발라드,1988,아니오,6
22,발라드,1988,현실,6
23,발라드,1988,이오,6
1,발라드,1988,서로,6
24,발라드,1988,걸,9
29,발라드,1988,내게로,6
30,발라드,1988,그때,6
32,발라드,1988,별,13
1,발라드,1988,거리,13
28,발라드,1988,서울,36
11,발라드,1988,꿈결,5
17,발라드,1988,안,18
5,발라드,1988,없네,10
26,발라드,1988,외,6
4,발라드,1988,표정,6
27,발라드,1988,가면,7
23,발라드,1988,널,6
3,발라드,1988,아무,5
14,발라드,1988,그런,14
25,발라드,1988,쓸쓸해,6
21,발라드,1988,어떤,5
9,발라드,1988,안개꽃,6
41,발라드,1988,뿐,5
45,발라드,1988,내일,5
0,발라드,1988,장미꽃,8
1,발라드,1988,한송이,8
9,발라드,1988,감고,8
14,발라드,1988,가을로,6
22,발라드,1988,구름,6
2,발라드,1988,있네요,8
11,발라드,1988,모나리자,16
26,발라드,1988,없나,6
7,발라드,1988,좁은,10
9,발라드,1988,하늘아래,6
18,발라드,1988,없는거야,12
21,발라드,1988,안녕,10
30,발라드,1988,이름,6
32,발라드,1988,선물,6
35,발라드,1988,불타는가,6
37,발라드,1988,그림,6
0,발라드,2000,속,34
1,발라드,2000,내,92
3,발라드,2000,당신,15
4,발라드,2000,곳,30
5,발라드,2000,없네,10
7,발라드,2000,바람,11
9,발라드,2000,수,54
10,발라드,2000,없는,16
13,발라드,2000,슬픔,5
15,발라드,2000,가시,6
18,발라드,2000,불면,8
19,발라드,2000,그,46
23,발라드,2000,서로,9
25,발라드,2000,새,6
26,발라드,2000,외,5
27,발라드,2000,또,13
28,발라드,2000,괴로워,5
29,발라드,2000,슬픈,6
31,발라드,2000,날,77
33,발라드,2000,많아서,7
0,발라드,2000,더,40
1,발라드,2000,이상,14
2,발라드,2000,위로,10
4,발라드,2000,없다는,8
5,발라드,2000,것,29
6,발라드,2000,걱정,19
7,발라드,2000,차라리,8
8,발라드,2000,편하기까지,8
9,발라드,2000,거,18
11,발라드,2000,이제,16
13,발라드,2000,니,25
14,발라드,2000,후회,8
17,발라드,2000,싫어,8
19,발라드,2000,너,150
24,발라드,2000,난,45
25,발라드,2000,항상,9
29,발라드,2000,사랑,88
31,발라드,2000,젠,33
32,발라드,2000,괜찮아,15
0,발라드,2000,얼마나,10
3,발라드,2000,자꾸,8
4,발라드,2000,눈물,19
6,발라드,2000,그대,84
7,발라드,2000,못,7
14,발라드,2000,왜,18
16,발라드,2000,얘기,7
20,발라드,2000,대답,8
23,발라드,2000,지금,6
24,발라드,2000,기억,11
25,발라드,2000,요,13
27,발라드,2000,나,87
29,발라드,2000,말,24
33,발라드,2000,볼,12
38,발라드,2000,마음,10
42,발라드,2000,향,11
49,발라드,2000,다시,26
56,발라드,2000,아름다운,5
57,발라드,2000,건,6
63,발라드,2000,같은,5
66,발라드,2000,마지막,5
2,발라드,2000,모습,16
8,발라드,2000,눈,8
10,발라드,2000,걸,15
11,발라드,2000,뿐,7
15,발라드,2000,워,7
17,발라드,2000,있어,11
27,발라드,2000,우리,25
28,발라드,2000,지난,5
32,발라드,2000,네,11
35,발라드,2000,모든,11
37,발라드,2000,해,30
5,발라드,2000,다른,12
13,발라드,2000,이런,6
15,발라드,2000,제발,15
19,발라드,2000,그래,5
22,발라드,2000,거짓말,7
26,발라드,2000,모두,13
31,발라드,2000,생각,12
32,발라드,2000,맘,6
34,발라드,2000,없,5
35,발라드,2000,음,5
38,발라드,2000,없어,11
39,발라드,2000,널,33
51,발라드,2000,정말,11
59,발라드,2000,매일,7
68,발라드,2000,바보,6
70,발라드,2000,한번,8
5,발라드,2000,살,9
7,발라드,2000,세상,19
10,발라드,2000,줄,9
16,발라드,2000,처음,13
37,발라드,2000,하루,8
45,발라드,2000,오직,6
49,발라드,2000,때,7
4,발라드,2000,적,9
11,발라드,2000,위해,18
14,발라드,2000,꿈,5
19,발라드,2000,안,9
23,발라드,2000,날개,5
24,발라드,2000,미래,7
28,발라드,2000,아주,5
31,발라드,2000,몸짓,5
32,발라드,2000,이,12
36,발라드,2000,알,16
39,발라드,2000,누구,6
43,발라드,2000,두,6
46,발라드,2000,누군가,8
1,발라드,2000,우린,7
9,발라드,2000,많은,7
19,발라드,2000,잘못,11
20,발라드,2000,이별,5
23,발라드,2000,있는,8
32,발라드,2000,사람,19
33,발라드,2000,란걸,7
39,발라드,2000,불안한,5
40,발라드,2000,눈빛,6
20,발라드,2000,조금,5
21,발라드,2000,멀리,5
26,발라드,2000,꼭,6
46,발라드,2000,어쩌면,10
6,발라드,2000,넌,10
46,발라드,2000,곁,6
51,발라드,2000,예전,8
26,발라드,2000,하나,7
2,발라드,2000,손,10
16,발라드,2000,동안,6
39,발라드,2000,미소,5
40,발라드,2000,없던,5
53,발라드,2000,보고,7
13,발라드,2000,어떤,8
27,발라드,2000,없다고,5
47,발라드,2000,순,5
22,발라드,2000,서방,6
41,발라드,2000,있게,5
53,발라드,2000,시간,13
1,발라드,2000,약속,7
21,발라드,2000,아픔,13
14,발라드,2000,있는지,5
20,발라드,2000,애원,5
48,발라드,2000,뭐,5
2,발라드,1989,얼굴,8
3,발라드,1989,나,136
4,발라드,1989,뒤,16
6,발라드,1989,마음,60
8,발라드,1989,없네,12
9,발라드,1989,못,6
11,발라드,1989,말,74
13,발라드,1989,아픈,5
15,발라드,1989,지난,26
16,발라드,1989,날,71
17,발라드,1989,수많은,6
18,발라드,1989,추억,36
21,발라드,1989,밤,41
22,발라드,1989,외로움,12
23,발라드,1989,이별,25
25,발라드,1989,눈물,46
26,발라드,1989,있어,6
27,발라드,1989,홀로,26
28,발라드,1989,것,28
30,발라드,1989,해,19
0,발라드,1989,바람,41
1,발라드,1989,불어,6
2,발라드,1989,꽃,9
3,발라드,1989,그대,192
5,발라드,1989,위해,8
6,발라드,1989,울,20
7,발라드,1989,내,111
8,발라드,1989,눈,47
9,발라드,1989,감고,8
10,발라드,1989,강물,5
13,발라드,1989,별,24
14,발라드,1989,가을로,6
15,발라드,1989,이,68
16,발라드,1989,생명,6
17,발라드,1989,이제,35
18,발라드,1989,언제,11
19,발라드,1989,생각,15
20,발라드,1989,노을,6
21,발라드,1989,진,6
22,발라드,1989,구름,13
2,발라드,1989,너,67
3,발라드,1989,작은,13
5,발라드,1989,뿐,6
6,발라드,1989,가면,10
7,발라드,1989,좁은,10
9,발라드,1989,하늘아래,6
10,발라드,1989,둘,9
12,발라드,1989,멀리,28
13,발라드,1989,있는,12
14,발라드,1989,걸,15
15,발라드,1989,새로운,6
16,발라드,1989,모습,33
18,발라드,1989,없는거야,12
19,발라드,1989,하늘,17
20,발라드,1989,아래,11
21,발라드,1989,안녕,15
22,발라드,1989,세상,41
23,발라드,1989,전,6
24,발라드,1989,때문,6
25,발라드,1989,일,8
26,발라드,1989,마음속,6
1,발라드,1989,사랑,228
2,발라드,1989,노래,21
4,발라드,1989,곁,34
5,발라드,1989,맘,16
6,발라드,1989,어둠,12
7,발라드,1989,내일,8
8,발라드,1989,애,6
11,발라드,1989,내게로,8
12,발라드,1989,다시,38
13,발라드,1989,줄,17
15,발라드,1989,같아요,14
21,발라드,1989,기억,23
22,발라드,1989,슬픔,28
24,발라드,1989,그리움,10
25,발라드,1989,세월,28
1,발라드,1989,저,16
7,발라드,1989,때,17
9,발라드,1989,위로,5
12,발라드,1989,친구,8
16,발라드,1989,때로는,10
18,발라드,1989,해도,7
19,발라드,1989,난,30
23,발라드,1989,그,65
12,발라드,1989,모두,18
15,발라드,1989,오늘,12
19,발라드,1989,수,52
24,발라드,1989,없는,37
25,발라드,1989,하얀,6
27,발라드,1989,젠,28
30,발라드,1989,이름,10
31,발라드,1989,아름다운,25
32,발라드,1989,선물,6
35,발라드,1989,불타는가,6
36,발라드,1989,슬픈,21
37,발라드,1989,그림,6
38,발라드,1989,같은,15
0,발라드,1989,당신,14
1,발라드,1989,알,6
23,발라드,1989,없다는,6
26,발라드,1989,왜,13
27,발라드,1989,외면,6
29,발라드,1989,사람,43
31,발라드,1989,불빛,9
3,발라드,1989,속,30
5,발라드,1989,길,7
8,발라드,1989,볼,6
13,발라드,1989,가슴,29
15,발라드,1989,그때,7
16,발라드,1989,모든,18
27,발라드,1989,영원히,5
28,발라드,1989,다만,5
29,발라드,1989,아름답던,10
3,발라드,1989,거리,21
11,발라드,1989,비,11
17,발라드,1989,두,21
18,발라드,1989,손,12
0,발라드,1989,우리,54
4,발라드,1989,얘기,10
10,발라드,1989,보고,5
14,발라드,1989,널,6
16,발라드,1989,우린,7
21,발라드,1989,지금,11
41,발라드,1989,위,6
43,발라드,1989,새벽,5
3,발라드,1989,시간,16
10,발라드,1989,누구,6
14,발라드,1989,아픔,11
27,발라드,1989,파,5
19,발라드,1989,눈빛,6
11,발라드,1989,한송이,6
14,발라드,1989,새,6
19,발라드,1989,있는건,6
20,발라드,1989,오직,8
2,발라드,1989,향기,8
7,발라드,1989,가득,6
11,발라드,1989,안고,6
16,발라드,1989,가로수,6
25,발라드,1989,아침,9
26,발라드,1989,찬,6
36,발라드,1989,더,8
2,발라드,1989,아무런,11
3,발라드,1989,대답,5
3,발라드,1989,안개,9
25,발라드,1989,그림자,6
13,발라드,1989,창밖,8
15,발라드,1989,꿈,18
17,발라드,1989,많은,7
20,발라드,1989,후회,6
26,발라드,1989,영원,6
27,발라드,1989,기쁨,15
29,발라드,1989,잠,7
30,발라드,1989,변하지,8
2,발라드,1989,사이,5
8,발라드,1989,음,13
27,발라드,1989,웃음,9
29,발라드,1989,거짓,5
4,발라드,1989,같아,8
11,발라드,1989,오,8
14,발라드,1989,빗물,10
20,발라드,1989,아파,5
30,발라드,1989,있어요,5
9,발라드,1989,있네,6
22,발라드,1989,일이,5
23,발라드,1989,하나,18
26,발라드,1989,바보,8
4,발라드,1989,끝,9
2,발라드,1989,외롭던,5
9,발라드,1989,혼자,5
12,발라드,1989,아름다워라,6
0,발라드,1989,겨울,5
1,발라드,1989,바다로,5
12,발라드,1989,파도,11
18,발라드,1989,곳,17
16,발라드,1989,고운,7
26,발라드,1989,미소,8
30,발라드,1989,아쉬움,5
37,발라드,1989,간,6
0,발라드,1989,마이,6
1,발라드,1989,러브,6
22,발라드,1989,깊은,6
21,발라드,1989,들국화,7
27,발라드,1989,화려한,7
13,발라드,1989,소리,8
0,발라드,1989,온종일,5
3,발라드,1989,밖,7
38,발라드,1989,이야기,5
21,발라드,1989,상처,20
3,발라드,1989,바닷가,5
0,발라드,1989,푸른,5
1,발라드,1989,바다,5
17,발라드,1989,희망,6
36,발라드,1989,꿈속,6
45,발라드,1989,눈부신,5
4,발라드,1989,무대,6
6,발라드,1989,소녀,16
25,발라드,1989,노랜,6
1,발라드,1989,처음,14
2,발라드,1989,만난,6
10,발라드,1989,동네,8
11,발라드,1989,올해,8
14,발라드,1989,짧지,6
15,발라드,1989,스무,6
1,발라드,1989,정든님,6
2,발라드,1989,어이,13
3,발라드,1989,발길,8
0,발라드,1989,한바탕,12
2,발라드,1989,모른체,6
3,발라드,1989,이세,12
4,발라드,1989,젊은,20
5,발라드,1989,한숨,14
6,발라드,1989,깊어,6
8,발라드,1989,기,6
19,발라드,1989,진정,8
0,발라드,1990,우리,40
1,발라드,1990,마음,83
2,발라드,1990,아픔,16
3,발라드,1990,어둔,8
4,발라드,1990,밤,75
5,발라드,1990,새우,8
6,발라드,1990,아침,7
7,발라드,1990,다시,46
10,발라드,1990,눈물,68
11,발라드,1990,나,205
12,발라드,1990,날,69
13,발라드,1990,창밖,9
15,발라드,1990,꿈,32
16,발라드,1990,줄,13
17,발라드,1990,많은,29
18,발라드,1990,시간,46
19,발라드,1990,이제,42
20,발라드,1990,후회,8
23,발라드,1990,아름다운,15
24,발라드,1990,위,16
25,발라드,1990,사랑,208
26,발라드,1990,영원,6
27,발라드,1990,기쁨,13
28,발라드,1990,슬픔,32
29,발라드,1990,잠,17
30,발라드,1990,변하지,8
31,발라드,1990,세상,31
1,발라드,1990,그대,211
2,발라드,1990,내,154
3,발라드,1990,곁,14
4,발라드,1990,같아,13
5,발라드,1990,음,12
6,발라드,1990,걸,11
7,발라드,1990,난,50
8,발라드,1990,지금,15
11,발라드,1990,오,27
12,발라드,1990,지난,17
13,발라드,1990,세월,30
14,발라드,1990,빗물,10
15,발라드,1990,같아요,10
16,발라드,1990,문득,6
17,발라드,1990,때,26
18,발라드,1990,이,51
20,발라드,1990,아파,5
21,발라드,1990,누구,10
22,발라드,1990,가면,9
25,발라드,1990,모습,78
26,발라드,1990,맘,18
27,발라드,1990,말,107
28,발라드,1990,알,26
29,발라드,1990,수,93
30,발라드,1990,있어요,9
0,발라드,1990,그,94
4,발라드,1990,어둠,11
7,발라드,1990,채,9
8,발라드,1990,모든,21
9,발라드,1990,일,7
12,발라드,1990,생각,52
15,발라드,1990,얼굴,14
16,발라드,1990,아무런,8
19,발라드,1990,모진,6
21,발라드,1990,멍,8
22,발라드,1990,깊은,10
23,발라드,1990,방황,6
24,발라드,1990,변함,6
25,발라드,1990,따뜻한,8
26,발라드,1990,눈,62
27,발라드,1990,너,143
28,발라드,1990,왜,20
33,발라드,1990,널,7
1,발라드,1990,바다,25
2,발라드,1990,저,11
3,발라드,1990,멀리,20
7,발라드,1990,메,6
8,발라드,1990,마른,6
10,발라드,1990,마음속,9
12,발라드,1990,속,70
14,발라드,1990,하나,22
15,발라드,1990,둘,7
17,발라드,1990,희망,6
18,발라드,1990,가슴,50
26,발라드,1990,고운,5
27,발라드,1990,두,19
28,발라드,1990,손,22
29,발라드,1990,가득히,6
33,발라드,1990,저기,6
34,발라드,1990,같은,8
35,발라드,1990,사랑스런,8
36,발라드,1990,꿈속,8
37,발라드,1990,해,13
39,발라드,1990,바람,20
44,발라드,1990,소리,18
46,발라드,1990,여름,11
50,발라드,1990,위로,10
51,발라드,1990,먼,11
52,발라드,1990,하늘,24
55,발라드,1990,노을,10
63,발라드,1990,있어,14
1,발라드,1990,슬픈,37
4,발라드,1990,무대,6
5,발라드,1990,뒤,15
6,발라드,1990,소녀,16
8,발라드,1990,있네,8
10,발라드,1990,작은,17
16,발라드,1990,얘기,26
18,발라드,1990,더,28
19,발라드,1990,더욱,8
21,발라드,1990,노래,10
22,발라드,1990,점점,5
24,발라드,1990,밖,8
25,발라드,1990,노랜,6
26,발라드,1990,끝,11
27,발라드,1990,젠,57
1,발라드,1990,처음,20
2,발라드,1990,만난,7
11,발라드,1990,길,26
14,발라드,1990,아쉬움,6
23,발라드,1990,혼자,14
27,발라드,1990,향,10
28,발라드,1990,그리움,21
30,발라드,1990,것,37
31,발라드,1990,외로움,10
0,발라드,1990,가끔,5
10,발라드,1990,동네,8
11,발라드,1990,올해,8
13,발라드,1990,비,11
14,발라드,1990,짧지,6
15,발라드,1990,스무,6
19,발라드,1990,거리,32
21,발라드,1990,사람,64
23,발라드,1990,없는,49
26,발라드,1990,곳,39
32,발라드,1990,소중했던,6
33,발라드,1990,기억,21
1,발라드,1990,정든님,6
2,발라드,1990,어이,6
3,발라드,1990,발길,12
5,발라드,1990,추억,34
10,발라드,1990,당신,24
18,발라드,1990,그때,10
0,발라드,1990,한바탕,12
1,발라드,1990,웃음,18
2,발라드,1990,모른체,6
3,발라드,1990,이세,12
4,발라드,1990,젊은,20
5,발라드,1990,한숨,14
6,발라드,1990,깊어,6
8,발라드,1990,기,6
9,발라드,1990,상처,16
12,발라드,1990,시절,7
19,발라드,1990,진정,10
1,발라드,1990,여자,17
7,발라드,1990,없어도,12
9,발라드,1990,그런,10
11,발라드,1990,머리,10
15,발라드,1990,눈빛,16
26,발라드,1990,만날,5
28,발라드,1990,있는,18
34,발라드,1990,안나,7
46,발라드,1990,한번,28
48,발라드,1990,라라라라,22
54,발라드,1990,정말,9
0,발라드,1990,어떻게,8
3,발라드,1990,대답,9
5,발라드,1990,이런,5
10,발라드,1990,앞,6
19,발라드,1990,위해,8
21,발라드,1990,이별,9
25,발라드,1990,뿐,20
3,발라드,1990,유리창,6
19,발라드,1990,헤메,5
31,발라드,1990,어,7
32,발라드,1990,두운,7
0,발라드,1990,내사,5
1,발라드,1990,어디,30
3,발라드,1990,있나,10
6,발라드,1990,외로워,10
16,발라드,1990,서글퍼,6
9,발라드,1990,싫어,7
12,발라드,1990,동안,6
15,발라드,1990,건,6
22,발라드,1990,그리워,7
23,발라드,1990,전,14
28,발라드,1990,못,21
33,발라드,1990,꼭,7
34,발라드,1990,사진,5
26,발라드,1990,겨울,5
29,발라드,1990,온,10
31,발라드,1990,귀,5
34,발라드,1990,파도,5
39,발라드,1990,없나,7
4,발라드,1990,오늘,19
10,발라드,1990,없어요,6
21,발라드,1990,미소,24
27,발라드,1990,없지만,5
7,발라드,1990,낙엽,6
3,발라드,1990,홀로,15
11,발라드,1990,듯,8
15,발라드,1990,안고,5
18,발라드,1990,님,8
19,발라드,1990,뒷모습,10
20,발라드,1990,힘,9
24,발라드,1990,인생,6
25,발라드,1990,길고,6
30,발라드,1990,또,10
1,발라드,1990,모두,18
2,발라드,1990,지나,14
10,발라드,1990,여기,5
14,발라드,1990,아픈,8
28,발라드,1990,거짓,5
29,발라드,1990,늘,10
9,발라드,1990,영원히,6
3,발라드,1990,창,7
5,발라드,1990,창가,5
6,발라드,1990,별,6
16,발라드,1990,수많은,5
25,발라드,1990,가득한,11
18,발라드,1990,보고,30
19,발라드,1990,마지막,16
0,발라드,1990,나나,36
3,발라드,1990,하얀,8
10,발라드,1990,네,11
12,발라드,1990,그릴,5
13,발라드,1990,넌,8
14,발라드,1990,항상,13
18,발라드,1990,소중한,6
23,발라드,1990,언제,10
12,발라드,1990,입술,6
32,발라드,1990,꽃,5
34,발라드,1990,가까이,7
20,발라드,1990,서로,10
21,발라드,1990,다른,6
23,발라드,1990,가야,15
35,발라드,1990,파,24
45,발라드,1990,아래,5
49,발라드,1990,없어,28
14,발라드,1990,조금,6
21,발라드,1990,저편,5
25,발라드,1990,해도,9
29,발라드,1990,있다면,11
14,발라드,1990,우린,6
23,발라드,1990,어제,5
2,발라드,1990,새,5
39,발라드,1990,오직,5
52,발라드,1990,목소리,5
54,발라드,1990,구름,8
57,발라드,1990,어깨,7
28,발라드,1990,두비,8
7,발라드,1990,이상,11
19,발라드,1990,몰래,15
28,발라드,1990,눈앞,5
33,발라드,1990,수화기,9
17,발라드,1990,그냥,14
23,발라드,1990,그날,11
27,발라드,1990,안녕,5
0,발라드,1990,그래요,8
10,발라드,1990,무엇,10
13,발라드,1990,번,8
24,발라드,1990,있나요,6
25,발라드,1990,마음대로,12
27,발라드,1990,죄,6
17,발라드,1990,로라,14
26,발라드,1990,외로운,10
15,발라드,1990,솔직할,5
17,발라드,1990,하리,9
5,발라드,1990,숨결,7
14,발라드,1990,자꾸,17
18,발라드,1990,니,6
12,발라드,1990,아무,10
13,발라드,1990,의미,8
24,발라드,1990,가도,6
0,발라드,1990,그녀,18
38,발라드,1990,솜사탕,6
39,발라드,1990,아닐까,8
42,발라드,1990,고백,6
43,발라드,1990,용기,8
44,발라드,1990,내야,8
49,발라드,1990,논,6
5,발라드,1990,외면,6
7,발라드,1990,초라한,10
24,발라드,1990,헤이,14
29,발라드,1990,애원,6
31,발라드,1990,볼,8
32,발라드,1990,드,6
6,발라드,1990,그게,6
22,발라드,1990,느낌,8
37,발라드,1990,붉은,6
4,발라드,1990,한단,5
42,발라드,1990,동전,6
43,발라드,1990,개,6
24,발라드,1990,없는데,8
0,발라드,1993,지금,52
1,발라드,1993,슬픈,21
2,발라드,1993,내,112
3,발라드,1993,모습,52
4,발라드,1993,무대,8
5,발라드,1993,뒤,25
6,발라드,1993,소녀,20
7,발라드,1993,눈물,46
8,발라드,1993,있네,9
9,발라드,1993,그,88
10,발라드,1993,작은,20
12,발라드,1993,두,15
13,발라드,1993,손,9
15,발라드,1993,나,112
16,발라드,1993,얘기,11
17,발라드,1993,워,25
18,발라드,1993,더,29
19,발라드,1993,더욱,16
21,발라드,1993,노래,12
24,발라드,1993,밖,9
25,발라드,1993,노랜,7
26,발라드,1993,끝,15
27,발라드,1993,젠,31
28,발라드,1993,이,33
3,발라드,1993,관심,7
4,발라드,1993,없는,70
5,발라드,1993,서로,34
7,발라드,1993,가끔,9
8,발라드,1993,사랑,167
9,발라드,1993,한단,5
11,발라드,1993,위로,6
12,발라드,1993,것,53
15,발라드,1993,아니야,6
16,발라드,1993,처음,19
17,발라드,1993,만난,7
19,발라드,1993,느낌,23
20,발라드,1993,설레임,12
21,발라드,1993,우리,76
22,발라드,1993,싫증,6
26,발라드,1993,약속,15
27,발라드,1993,위해,32
29,발라드,1993,생각,42
30,발라드,1993,눈,25
32,발라드,1993,다른,24
33,발라드,1993,사람,33
34,발라드,1993,이별,45
36,발라드,1993,때,30
5,발라드,1993,순간,11
6,발라드,1993,아쉬움,5
7,발라드,1993,채,13
10,발라드,1993,아무런,12
11,발라드,1993,표정,16
14,발라드,1993,네,26
16,발라드,1993,또,16
18,발라드,1993,만남,9
20,발라드,1993,잠시,20
21,발라드,1993,뿐,15
22,발라드,1993,마음,47
23,발라드,1993,너,164
25,발라드,1993,비,8
26,발라드,1993,날,49
29,발라드,1993,속,26
36,발라드,1993,맘,13
1,발라드,1993,아이,12
2,발라드,1993,소리,6
4,발라드,1993,무렵,5
7,발라드,1993,햇살,8
9,발라드,1993,멀리,12
15,발라드,1993,시절,6
16,발라드,1993,커다란,6
20,발라드,1993,넌,35
22,발라드,1993,어디,11
23,발라드,1993,있니,8
30,발라드,1993,까닭,5
33,발라드,1993,우린,9
34,발라드,1993,모두,10
36,발라드,1993,시간,27
37,발라드,1993,사이,8
3,발라드,1993,하얀,10
5,발라드,1993,서글픈,6
8,발라드,1993,듯,5
9,발라드,1993,미소,17
10,발라드,1993,이해,8
18,발라드,1993,널,35
21,발라드,1993,해,5
22,발라드,1993,줄,10
24,발라드,1993,수,83
27,발라드,1993,마지막,12
28,발라드,1993,촛불,11
29,발라드,1993,무엇,20
30,발라드,1993,우릴,16
33,발라드,1993,순,24
35,발라드,1993,세상,36
36,발라드,1993,누구,10
37,발라드,1993,난,52
38,발라드,1993,순결한,6
39,발라드,1993,비밀,7
40,발라드,1993,꿈,26
41,발라드,1993,보지,8
42,발라드,1993,니,11
45,발라드,1993,있을게,6
47,발라드,1993,괜찮아,7
5,발라드,1993,그대,96
6,발라드,1993,슬픔,12
7,발라드,1993,고개,6
12,발라드,1993,있을까,25
15,발라드,1993,바람,5
16,발라드,1993,가슴,13
18,발라드,1993,외로움,10
20,발라드,1993,해도,9
23,발라드,1993,곁,24
24,발라드,1993,있어도,5
26,발라드,1993,있는,18
29,발라드,1993,왜,21
30,발라드,1993,이제,21
32,발라드,1993,알,42
33,발라드,1993,같아,8
35,발라드,1993,실수,6
36,발라드,1993,하나,20
37,발라드,1993,힘겨워하던,6
40,발라드,1993,말,60
42,발라드,1993,오히려,7
2,발라드,1993,하나요,6
6,발라드,1993,향,7
8,발라드,1993,슬퍼,8
13,발라드,1993,무슨,10
14,발라드,1993,이유,10
22,발라드,1993,한번,13
25,발라드,1993,추억,11
27,발라드,1993,싫어요,6
0,발라드,1993,얼굴,21
4,발라드,1993,애,6
14,발라드,1993,모든,18
15,발라드,1993,걸,17
17,발라드,1993,이번,6
26,발라드,1993,눈빛,12
28,발라드,1993,웃음,9
33,발라드,1993,건,31
43,발라드,1993,마,6
47,발라드,1993,없어,30
50,발라드,1993,괜찮은,5
53,발라드,1993,없는데,5
5,발라드,1993,이름,5
9,발라드,1993,품,10
14,발라드,1993,깊이,7
23,발라드,1993,먼,8
24,발라드,1993,훗날,6
25,발라드,1993,다시,36
28,발라드,1993,때로는,8
31,발라드,1993,세월,10
38,발라드,1993,못,8
7,발라드,1993,워워,10
14,발라드,1993,어깨,8
15,발라드,1993,영원히,8
23,발라드,1993,새,5
26,발라드,1993,하늘,28
10,발라드,1993,거리,5
16,발라드,1993,밤,6
23,발라드,1993,가야,11
31,발라드,1993,그것,9
32,발라드,1993,전부,6
9,발라드,1993,그냥,9
10,발라드,1993,울면,5
13,발라드,1993,언제,5
18,발라드,1993,있는지,5
21,발라드,1993,슬프게,8
3,발라드,1993,하루,8
6,발라드,1993,의미,8
7,발라드,1993,수가,8
14,발라드,1993,곳,11
17,발라드,1993,아무,9
32,발라드,1993,있잖아,7
39,발라드,1993,없잖아,6
2,발라드,1993,아픔,6
5,발라드,1993,없지만,5
9,발라드,1993,후회,13
11,발라드,1993,거,7
14,발라드,1993,혼자,9
18,발라드,1993,살,6
22,발라드,1993,당신,10
4,발라드,1993,땐,7
5,발라드,1993,보이지,7
12,발라드,1993,같은,9
20,발라드,1993,나리,6
17,발라드,1993,앞,15
19,발라드,1993,두려워,6
13,발라드,1993,임,6
17,발라드,1993,길,15
25,발라드,1993,미래,6
29,발라드,1993,필요해,6
30,발라드,1993,힘겨워도,8
34,발라드,1993,때문,10
5,발라드,1993,기쁨,5
20,발라드,1993,있지만,8
26,발라드,1993,얼마나,6
32,발라드,1993,그런,10
32,발라드,1993,저,6
54,발라드,1993,내일,6
65,발라드,1993,오늘,6
75,발라드,1993,가득,9
11,발라드,1993,파트라,11
12,발라드,1993,슈,11
14,발라드,1993,라라라라,35
21,발라드,1993,있어,20
31,발라드,1993,디리럼,11
32,발라드,1993,디럼,11
33,발라드,1993,디러럼,11
5,발라드,1993,여기,7
35,발라드,1993,밤하늘,7
36,발라드,1993,별,8
62,발라드,1993,그대로,7
2,발라드,1993,창,6
17,발라드,1993,그림,6
33,발라드,1993,그럴,6
12,발라드,1993,오,13
57,발라드,1993,내사,6
65,발라드,1993,남아,6
70,발라드,1993,똑같은,5
2,발라드,1993,많은,7
14,발라드,1993,얘길,6
19,발라드,1993,방식,8
45,발라드,1993,있을,5
40,발라드,1993,볼때,5
25,발라드,1993,없겠지,7
13,발라드,1993,삶,6
16,발라드,1993,슬퍼하지,6
18,발라드,1993,눈가,8
22,발라드,1993,어제,5
2,발라드,1993,싫증나면,12
3,발라드,1993,장난감,12
10,발라드,1993,안녕,10
19,발라드,1993,겉모습,6
31,발라드,1993,있다면,13
0,발라드,1993,그녀,13
29,발라드,1993,자기,7
5,발라드,1993,기분,12
22,발라드,1993,일,11
30,발라드,1993,수줍음,5
41,발라드,1993,그날,5
22,발라드,1993,척,6
24,발라드,1993,힘든,5
0,발라드,1991,내사,16
1,발라드,1991,어디,59
3,발라드,1991,있나,10
4,발라드,1991,밤,101
5,발라드,1991,더,51
8,발라드,1991,눈,34
9,발라드,1991,말,140
10,발라드,1991,손,20
11,발라드,1991,많은,29
12,발라드,1991,마음,80
13,발라드,1991,그대,249
14,발라드,1991,향,14
15,발라드,1991,있어,16
16,발라드,1991,서글퍼,6
17,발라드,1991,눈물,73
18,발라드,1991,얼굴,14
19,발라드,1991,메,6
20,발라드,1991,마른,6
21,발라드,1991,가슴,54
23,발라드,1991,사람,45
24,발라드,1991,혼자,31
25,발라드,1991,새우,6
1,발라드,1991,거리,38
2,발라드,1991,나,212
3,발라드,1991,홀로,15
4,발라드,1991,바람,23
5,발라드,1991,소리,12
8,발라드,1991,이,51
9,발라드,1991,내,175
11,발라드,1991,듯,13
14,발라드,1991,품,14
15,발라드,1991,안고,8
16,발라드,1991,있었지,12
17,발라드,1991,멀리,22
18,발라드,1991,님,8
19,발라드,1991,뒷모습,5
