,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio
word,가슴,거리,곁,곳,구름,그날,그때,그리움,기억,길,꽃,꿈,끝,날,남,남자,내일,네,노래,눈,눈물,눈빛,님,달,뒤,때,마,마음,마지막,말,맘,머리,모습,목소리,몸,미소,미안,바다,바람,바보,밤,별,비,빛,사람,사랑,삶,상처,생각,서로,세상,세월,소리,속,손,순간,숨,슬픔,시간,시작,아침,아픔,안,앞,약속,얘기,얼굴,여자,영원,오,오늘,웃음,위,음,이름,이별,이상,이유,이제,인생,일,입술,잠,전,조금,지,지금,집,처음,추억,친구,필요,하늘,하루,해,행복,향기,혼자,후회,힘
year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,0.4897959183673469,0.08163265306122448,0.20408163265306123,0.22448979591836735,0.01020408163265306,0.05102040816326531,0.22448979591836735,0.0,0.29591836734693877,0.12244897959183673,0.02040816326530612,0.17346938775510204,0.46938775510204084,1.0,0.16326530612244897,0.5306122448979592,0.07142857142857142,0.05102040816326531,0.4489795918367347,0.6122448979591837,0.47959183673469385,0.15306122448979592,0.24489795918367346,0.15306122448979592,0.09183673469387756,0.8163265306122449,0.3979591836734694,0.29591836734693877,0.15306122448979592,2.489795918367347,1.030612244897959,0.08163265306122448,0.1836734693877551,0.0,0.17346938775510204,0.09183673469387756,0.11224489795918367,0.05102040816326531,0.1836734693877551,0.10204081632653061,0.5204081632653061,0.12244897959183673,0.19387755102040816,0.05102040816326531,0.6938775510204082,2.9183673469387754,0.16326530612244897,0.16326530612244897,0.47959183673469385,0.061224489795918366,0.46938775510204084,0.0,0.30612244897959184,0.3673469387755102,0.17346938775510204,0.20408163265306123,0.23469387755102042,0.10204081632653061,0.336734693877551,0.19387755102040816,0.01020408163265306,0.061224489795918366,0.16326530612244897,0.29591836734693877,0.08163265306122448,0.25510204081632654,0.12244897959183673,0.25510204081632654,0.030612244897959183,0.24489795918367346,0.6326530612244898,0.04081632653061224,0.1326530612244898,0.02040816326530612,0.14285714285714285,0.30612244897959184,0.15306122448979592,0.23469387755102042,0.46938775510204084,0.1836734693877551,0.336734693877551,0.2755102040816326,0.07142857142857142,0.12244897959183673,0.1836734693877551,0.09183673469387756,0.16326530612244897,0.061224489795918366,0.16326530612244897,0.09183673469387756,0.17346938775510204,0.07142857142857142,0.23469387755102042,0.1836734693877551,0.09183673469387756,0.29591836734693877,0.16326530612244897,0.23469387755102042,0.08163265306122448,0.20408163265306123
2012,0.3645833333333333,0.19791666666666666,0.34375,0.2708333333333333,0.020833333333333332,0.09375,0.3958333333333333,0.0625,0.34375,0.14583333333333334,0.15625,0.14583333333333334,0.4270833333333333,1.0104166666666667,0.11458333333333333,0.375,0.03125,0.03125,0.4583333333333333,0.65625,0.4583333333333333,0.10416666666666667,0.052083333333333336,0.020833333333333332,0.125,0.6145833333333334,0.21875,0.6145833333333334,0.15625,1.3020833333333333,1.15625,0.14583333333333334,0.3958333333333333,0.34375,0.14583333333333334,0.07291666666666667,0.09375,0.07291666666666667,0.20833333333333334,0.2604166666666667,0.9895833333333334,0.11458333333333333,0.09375,0.020833333333333332,0.75,2.7604166666666665,0.09375,0.1875,0.3958333333333333,0.03125,0.40625,0.052083333333333336,0.22916666666666666,0.5416666666666666,0.3541666666666667,0.2604166666666667,0.125,0.0625,0.3645833333333333,0.0625,0.125,0.052083333333333336,0.23958333333333334,0.14583333333333334,0.07291666666666667,0.14583333333333334,0.13541666666666666,0.3229166666666667,0.11458333333333333,0.0625,0.4583333333333333,0.03125,0.28125,0.0625,0.03125,0.21875,0.20833333333333334,0.09375,0.5208333333333334,0.0625,0.28125,0.2604166666666667,0.19791666666666666,0.22916666666666666,0.0625,0.07291666666666667,0.17708333333333334,0.11458333333333333,0.07291666666666667,0.3229166666666667,0.19791666666666666,0.16666666666666666,0.19791666666666666,0.3854166666666667,0.14583333333333334,0.3541666666666667,0.08333333333333333,0.3125,0.08333333333333333,0.03125
2013,0.40425531914893614,0.13829787234042554,0.24468085106382978,0.35106382978723405,0.031914893617021274,0.02127659574468085,0.35106382978723405,0.09574468085106383,0.3404255319148936,0.14893617021276595,0.1276595744680851,0.26595744680851063,0.24468085106382978,0.9574468085106383,0.05319148936170213,0.32978723404255317,0.26595744680851063,0.02127659574468085,0.24468085106382978,0.7446808510638298,0.7872340425531915,0.07446808510638298,0.0,0.06382978723404255,0.10638297872340426,0.6170212765957447,0.18085106382978725,0.5531914893617021,0.22340425531914893,2.2872340425531914,0.8085106382978723,0.2765957446808511,0.3404255319148936,0.19148936170212766,0.1276595744680851,0.09574468085106383,0.07446808510638298,0.0,0.20212765957446807,0.14893617021276595,0.776595744680851,0.031914893617021274,0.1276595744680851,0.13829787234042554,0.7021276595744681,2.3404255319148937,0.0425531914893617,0.19148936170212766,0.7659574468085106,0.09574468085106383,0.30851063829787234,0.031914893617021274,0.20212765957446807,0.44680851063829785,0.2978723404255319,0.18085106382978725,0.30851063829787234,0.05319148936170213,0.5638297872340425,0.22340425531914893,0.2127659574468085,0.09574468085106383,0.23404255319148937,0.2872340425531915,0.05319148936170213,0.2978723404255319,0.26595744680851063,0.3829787234042553,0.1276595744680851,0.3723404255319149,0.9574468085106383,0.06382978723404255,0.1702127659574468,0.031914893617021274,0.3617021276595745,0.2872340425531915,0.23404255319148937,0.10638297872340426,0.5212765957446809,0.031914893617021274,0.4148936170212766,0.13829787234042554,0.11702127659574468,0.2553191489361702,0.10638297872340426,0.0425531914893617,0.10638297872340426,0.1702127659574468,0.2872340425531915,0.18085106382978725,0.1595744680851064,0.05319148936170213,0.24468085106382978,0.3723404255319149,0.22340425531914893,0.18085106382978725,0.10638297872340426,0.43617021276595747,0.0851063829787234,0.0851063829787234
2014,0.37362637362637363,0.10989010989010989,0.23076923076923078,0.13186813186813187,0.01098901098901099,0.06593406593406594,0.21978021978021978,0.0,0.4065934065934066,0.34065934065934067,0.2967032967032967,0.3076923076923077,0.37362637362637363,1.010989010989011,0.10989010989010989,0.38461538461538464,0.06593406593406594,0.02197802197802198,0.46153846153846156,0.6483516483516484,0.5164835164835165,0.13186813186813187,0.01098901098901099,0.04395604395604396,0.2087912087912088,0.8571428571428571,0.06593406593406594,0.26373626373626374,0.13186813186813187,1.7032967032967032,0.8131868131868132,0.10989010989010989,0.37362637362637363,0.08791208791208792,0.14285714285714285,0.16483516483516483,0.12087912087912088,0.01098901098901099,0.26373626373626374,0.16483516483516483,0.7912087912087912,0.13186813186813187,0.0989010989010989,0.03296703296703297,0.7582417582417582,2.879120879120879,0.31868131868131866,0.14285714285714285,0.4725274725274725,0.08791208791208792,0.3516483516483517,0.0,0.42857142857142855,0.45054945054945056,0.37362637362637363,0.14285714285714285,0.12087912087912088,0.0989010989010989,0.5714285714285714,0.23076923076923078,0.16483516483516483,0.054945054945054944,0.34065934065934067,0.3516483516483517,0.16483516483516483,0.2857142857142857,0.24175824175824176,0.31868131868131866,0.06593406593406594,0.07692307692307693,0.8131868131868132,0.07692307692307693,1.032967032967033,0.02197802197802198,0.15384615384615385,0.27472527472527475,0.13186813186813187,0.16483516483516483,0.45054945054945056,0.02197802197802198,0.27472527472527475,0.2087912087912088,0.14285714285714285,0.37362637362637363,0.18681318681318682,0.03296703296703297,0.07692307692307693,0.17582417582417584,0.15384615384615385,0.2087912087912088,0.17582417582417584,0.21978021978021978,0.21978021978021978,0.42857142857142855,0.3076923076923077,0.38461538461538464,0.0989010989010989,0.2857142857142857,0.24175824175824176,0.10989010989010989
2015,0.42857142857142855,0.10714285714285714,0.27380952380952384,0.14285714285714285,0.08333333333333333,0.023809523809523808,0.16666666666666666,0.023809523809523808,0.23809523809523808,0.09523809523809523,0.05952380952380952,0.15476190476190477,0.16666666666666666,0.9047619047619048,0.13095238095238096,0.35714285714285715,0.13095238095238096,0.023809523809523808,0.16666666666666666,0.7738095238095238,0.42857142857142855,0.16666666666666666,0.0,0.05952380952380952,0.17857142857142858,0.8095238095238095,0.2976190476190476,0.47619047619047616,0.09523809523809523,2.0476190476190474,0.7023809523809523,0.2976190476190476,0.2857142857142857,0.38095238095238093,0.08333333333333333,0.07142857142857142,0.08333333333333333,0.10714285714285714,0.2261904761904762,0.10714285714285714,0.6071428571428571,0.15476190476190477,0.011904761904761904,0.23809523809523808,0.75,1.9880952380952381,0.05952380952380952,0.2261904761904762,0.36904761904761907,0.03571428571428571,0.21428571428571427,0.011904761904761904,0.09523809523809523,0.5952380952380952,0.2261904761904762,0.36904761904761907,0.17857142857142858,0.047619047619047616,0.44047619047619047,0.14285714285714285,0.07142857142857142,0.047619047619047616,0.20238095238095238,0.23809523809523808,0.05952380952380952,0.10714285714285714,0.09523809523809523,0.30952380952380953,0.03571428571428571,0.21428571428571427,0.8571428571428571,0.11904761904761904,0.35714285714285715,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.36904761904761907,0.16666666666666666,0.35714285714285715,0.07142857142857142,0.2619047619047619,0.13095238095238096,0.21428571428571427,0.2857142857142857,0.08333333333333333,0.05952380952380952,0.17857142857142858,0.15476190476190477,0.14285714285714285,0.11904761904761904,0.09523809523809523,0.20238095238095238,0.27380952380952384,0.2857142857142857,0.17857142857142858,0.32142857142857145,0.15476190476190477,0.21428571428571427,0.13095238095238096,0.07142857142857142
2016,0.28735632183908044,0.06896551724137931,0.41379310344827586,0.28735632183908044,0.011494252873563218,0.034482758620689655,0.39080459770114945,0.08045977011494253,0.3218390804597701,0.22988505747126436,0.13793103448275862,0.5517241379310345,0.19540229885057472,0.8850574712643678,0.08045977011494253,0.26436781609195403,0.10344827586206896,0.09195402298850575,0.28735632183908044,0.7011494252873564,0.2988505747126437,0.12643678160919541,0.011494252873563218,0.11494252873563218,0.06896551724137931,0.8045977011494253,0.28735632183908044,0.8620689655172413,0.14942528735632185,2.0804597701149423,1.0919540229885059,0.05747126436781609,0.25287356321839083,0.10344827586206896,0.04597701149425287,0.08045977011494253,0.13793103448275862,0.0,0.1724137931034483,0.2988505747126437,0.9425287356321839,0.1839080459770115,0.2413793103448276,0.022988505747126436,0.7126436781609196,2.6206896551724137,0.1724137931034483,0.04597701149425287,0.8160919540229885,0.08045977011494253,0.3448275862068966,0.034482758620689655,0.14942528735632185,0.47126436781609193,0.367816091954023,0.16091954022988506,0.22988505747126436,0.011494252873563218,0.8045977011494253,0.20689655172413793,0.14942528735632185,0.09195402298850575,0.1839080459770115,0.3103448275862069,0.08045977011494253,0.16091954022988506,0.12643678160919541,0.19540229885057472,0.08045977011494253,0.011494252873563218,0.7241379310344828,0.034482758620689655,0.3793103448275862,0.0,0.19540229885057472,0.11494252873563218,0.28735632183908044,0.11494252873563218,0.5402298850574713,0.022988505747126436,0.367816091954023,0.11494252873563218,0.1724137931034483,0.16091954022988506,0.10344827586206896,0.05747126436781609,0.21839080459770116,0.11494252873563218,0.14942528735632185,0.11494252873563218,0.19540229885057472,0.22988505747126436,0.19540229885057472,0.3333333333333333,0.22988505747126436,0.3793103448275862,0.09195402298850575,0.3563218390804598,0.12643678160919541,0.04597701149425287
2017,0.1686746987951807,0.060240963855421686,0.18072289156626506,0.27710843373493976,0.060240963855421686,0.1686746987951807,0.08433734939759036,0.012048192771084338,0.5060240963855421,0.1566265060240964,0.07228915662650602,0.3132530120481928,0.3132530120481928,1.0120481927710843,0.1566265060240964,0.18072289156626506,0.13253012048192772,0.13253012048192772,0.4819277108433735,0.6144578313253012,0.4578313253012048,0.20481927710843373,0.012048192771084338,0.0,0.10843373493975904,0.9036144578313253,0.3253012048192771,0.5542168674698795,0.42168674698795183,2.0240963855421685,0.9759036144578314,0.1686746987951807,0.1686746987951807,0.08433734939759036,0.10843373493975904,0.04819277108433735,0.18072289156626506,0.012048192771084338,0.1566265060240964,0.1686746987951807,0.7108433734939759,0.21686746987951808,0.3253012048192771,0.27710843373493976,0.5783132530120482,1.4939759036144578,0.08433734939759036,0.20481927710843373,0.40963855421686746,0.12048192771084337,0.3253012048192771,0.0,0.04819277108433735,0.3373493975903614,0.2891566265060241,0.3855421686746988,0.14457831325301204,0.0963855421686747,0.6626506024096386,0.14457831325301204,0.20481927710843373,0.03614457831325301,0.1927710843373494,0.1686746987951807,0.060240963855421686,0.1927710843373494,0.20481927710843373,0.24096385542168675,0.07228915662650602,0.060240963855421686,0.6506024096385542,0.03614457831325301,0.2891566265060241,0.0963855421686747,0.060240963855421686,0.13253012048192772,0.14457831325301204,0.10843373493975904,0.39759036144578314,0.012048192771084338,0.27710843373493976,0.10843373493975904,0.20481927710843373,0.2289156626506024,0.12048192771084337,0.04819277108433735,0.1566265060240964,0.25301204819277107,0.24096385542168675,0.25301204819277107,0.14457831325301204,0.0963855421686747,0.24096385542168675,0.3855421686746988,0.3132530120481928,0.5783132530120482,0.12048192771084337,0.26506024096385544,0.0963855421686747,0.07228915662650602
2018,0.2804878048780488,0.10975609756097561,0.14634146341463414,0.23170731707317074,0.08536585365853659,0.0975609756097561,0.7073170731707317,0.024390243902439025,0.2926829268292683,0.2073170731707317,0.3170731707317073,0.24390243902439024,0.3170731707317073,1.0365853658536586,0.06097560975609756,0.024390243902439025,0.25609756097560976,0.012195121951219513,0.23170731707317074,0.6097560975609756,0.2073170731707317,0.18292682926829268,0.024390243902439025,0.14634146341463414,0.14634146341463414,0.8048780487804879,0.08536585365853659,0.4878048780487805,0.24390243902439024,1.451219512195122,0.6707317073170732,0.10975609756097561,0.25609756097560976,0.06097560975609756,0.06097560975609756,0.04878048780487805,0.2073170731707317,0.08536585365853659,0.21951219512195122,0.32926829268292684,0.9024390243902439,0.2926829268292683,0.13414634146341464,0.25609756097560976,0.2926829268292683,1.7073170731707317,0.08536585365853659,0.15853658536585366,0.573170731707317,0.12195121951219512,0.2926829268292683,0.0,0.3170731707317073,0.5487804878048781,0.25609756097560976,0.3170731707317073,0.17073170731707318,0.0,0.8536585365853658,0.15853658536585366,0.08536585365853659,0.012195121951219513,0.21951219512195122,0.21951219512195122,0.10975609756097561,0.036585365853658534,0.13414634146341464,0.012195121951219513,0.06097560975609756,0.036585365853658534,0.573170731707317,0.024390243902439025,0.35365853658536583,0.0,0.08536585365853659,0.4024390243902439,0.10975609756097561,0.12195121951219512,0.5121951219512195,0.06097560975609756,0.32926829268292684,0.036585365853658534,0.2073170731707317,0.06097560975609756,0.18292682926829268,0.06097560975609756,0.15853658536585366,0.08536585365853659,0.15853658536585366,0.2926829268292683,0.0975609756097561,0.23170731707317074,0.25609756097560976,0.3780487804878049,0.23170731707317074,0.1951219512195122,0.04878048780487805,0.3902439024390244,0.35365853658536583,0.18292682926829268
2019,0.2073170731707317,0.13414634146341464,0.3170731707317073,0.0975609756097561,0.012195121951219513,0.08536585365853659,0.7926829268292683,0.0975609756097561,0.5121951219512195,0.2926829268292683,0.1951219512195122,0.2926829268292683,0.17073170731707318,0.6585365853658537,0.10975609756097561,0.07317073170731707,0.06097560975609756,0.07317073170731707,0.5853658536585366,0.9512195121951219,0.32926829268292684,0.0975609756097561,0.12195121951219512,0.08536585365853659,0.18292682926829268,0.4634146341463415,0.15853658536585366,0.9024390243902439,0.17073170731707318,1.8902439024390243,0.6219512195121951,0.34146341463414637,0.13414634146341464,0.0975609756097561,0.07317073170731707,0.08536585365853659,0.2804878048780488,0.10975609756097561,0.1951219512195122,0.2073170731707317,0.926829268292683,0.35365853658536583,0.024390243902439025,0.14634146341463414,0.5487804878048781,1.8780487804878048,0.06097560975609756,0.10975609756097561,0.4268292682926829,0.17073170731707318,0.17073170731707318,0.024390243902439025,0.04878048780487805,0.5365853658536586,0.2926829268292683,0.25609756097560976,0.08536585365853659,0.0,0.5121951219512195,0.12195121951219512,0.0975609756097561,0.06097560975609756,0.12195121951219512,0.14634146341463414,0.10975609756097561,0.24390243902439024,0.07317073170731707,0.07317073170731707,0.13414634146341464,0.024390243902439025,0.4268292682926829,0.04878048780487805,0.2073170731707317,0.15853658536585366,0.012195121951219513,0.2926829268292683,0.0975609756097561,0.2682926829268293,0.6341463414634146,0.036585365853658534,0.3170731707317073,0.0,0.10975609756097561,0.17073170731707318,0.14634146341463414,0.0975609756097561,0.10975609756097561,0.21951219512195122,0.12195121951219512,0.18292682926829268,0.2804878048780488,0.0975609756097561,0.0975609756097561,0.3902439024390244,0.2804878048780488,0.3048780487804878,0.0975609756097561,0.21951219512195122,0.12195121951219512,0.06097560975609756
2020,0.0684931506849315,0.1232876712328767,0.3150684931506849,0.1917808219178082,0.0,0.136986301369863,0.3972602739726027,0.0547945205479452,0.5068493150684932,0.1917808219178082,0.0821917808219178,0.589041095890411,0.0821917808219178,1.0410958904109588,0.0958904109589041,0.0410958904109589,0.0958904109589041,0.0273972602739726,0.6027397260273972,0.6986301369863014,0.3424657534246575,0.0273972602739726,0.0,0.0821917808219178,0.1780821917808219,0.684931506849315,0.1780821917808219,0.3424657534246575,0.0273972602739726,1.3424657534246576,0.7534246575342466,0.2328767123287671,0.1506849315068493,0.0684931506849315,0.0684931506849315,0.136986301369863,0.1780821917808219,0.136986301369863,0.1095890410958904,0.0821917808219178,0.821917808219178,0.3287671232876712,0.0958904109589041,0.2054794520547945,0.8082191780821918,1.4246575342465753,0.0821917808219178,0.1095890410958904,0.3150684931506849,0.2191780821917808,0.589041095890411,0.0410958904109589,0.1780821917808219,0.4520547945205479,0.4246575342465753,0.2602739726027397,0.2328767123287671,0.0273972602739726,0.5342465753424658,0.136986301369863,0.0684931506849315,0.1095890410958904,0.0958904109589041,0.1917808219178082,0.2191780821917808,0.0547945205479452,0.1232876712328767,0.0,0.1780821917808219,0.0410958904109589,0.3835616438356164,0.0821917808219178,0.1232876712328767,0.0547945205479452,0.0410958904109589,0.0958904109589041,0.0958904109589041,0.1780821917808219,0.3972602739726027,0.136986301369863,0.4657534246575342,0.0136986301369863,0.0410958904109589,0.1780821917808219,0.0547945205479452,0.0958904109589041,0.2054794520547945,0.1232876712328767,0.2328767123287671,0.2465753424657534,0.1095890410958904,0.1095890410958904,0.2602739726027397,0.2602739726027397,0.2328767123287671,0.3150684931506849,0.0273972602739726,0.2054794520547945,0.1506849315068493,0.0684931506849315
